iso_code,country,year,sex,age_group,homicide_rate
HUN,Hungary,2000,both,ALL,2.0116579
HUN,Hungary,2000,female,ALL,1.6367829
HUN,Hungary,2000,male,ALL,2.4243449
HUN,Hungary,2001,both,ALL,2.4983549
HUN,Hungary,2001,female,ALL,1.5947902
HUN,Hungary,2001,male,ALL,3.4942188
HUN,Hungary,2002,both,ALL,2.0022754
HUN,Hungary,2002,female,ALL,1.6381129
HUN,Hungary,2002,male,ALL,2.4040822
HUN,Hungary,2003,both,ALL,2.2554242
HUN,Hungary,2003,female,ALL,1.7146103
HUN,Hungary,2003,male,ALL,2.8527761
HUN,Hungary,2004,both,ALL,2.0722222
HUN,Hungary,2004,female,ALL,1.6618097
HUN,Hungary,2004,male,ALL,2.5259067
HUN,Hungary,2005,both,ALL,1.6292946
HUN,Hungary,2005,female,30_44,1.7504245
HUN,Hungary,2005,female,45_59,1.2374821
HUN,Hungary,2005,female,60_PLUS,2.1341057
HUN,Hungary,2005,female,ALL,1.4468189
HUN,Hungary,2005,male,30_44,3.4553786
HUN,Hungary,2005,male,45_59,1.8624794
HUN,Hungary,2005,male,60_PLUS,2.4352112
HUN,Hungary,2005,male,ALL,1.8310292
HUN,Hungary,2006,both,ALL,1.7313531
HUN,Hungary,2006,female,30_44,1.4274709
HUN,Hungary,2006,female,45_59,1.1509833
HUN,Hungary,2006,female,60_PLUS,1.8209491
HUN,Hungary,2006,female,ALL,1.4105564
HUN,Hungary,2006,male,30_44,2.6169300
HUN,Hungary,2006,male,45_59,2.6509573
HUN,Hungary,2006,male,60_PLUS,3.1537094
HUN,Hungary,2006,male,ALL,2.0859549
HUN,Hungary,2007,both,ALL,1.5347693
HUN,Hungary,2007,female,30_44,1.3957020
HUN,Hungary,2007,female,45_59,1.2500686
HUN,Hungary,2007,female,60_PLUS,1.2039471
HUN,Hungary,2007,female,ALL,1.1958123
HUN,Hungary,2007,male,30_44,1.9126911
HUN,Hungary,2007,male,45_59,3.3678188
HUN,Hungary,2007,male,60_PLUS,2.1642107
HUN,Hungary,2007,male,ALL,1.9094797
HUN,Hungary,2008,both,ALL,1.8069901
HUN,Hungary,2008,female,30_44,1.3672870
HUN,Hungary,2008,female,45_59,1.9031617
HUN,Hungary,2008,female,60_PLUS,1.5616169
HUN,Hungary,2008,female,ALL,1.3310376
HUN,Hungary,2008,male,30_44,2.6686189
HUN,Hungary,2008,male,45_59,3.5153092
HUN,Hungary,2008,male,60_PLUS,2.9666302
HUN,Hungary,2008,male,ALL,2.3331082
HUN,Hungary,2009,both,ALL,1.3898085
HUN,Hungary,2009,female,30_44,1.0761425
HUN,Hungary,2009,female,45_59,1.7497547
HUN,Hungary,2009,female,60_PLUS,1.6887861
HUN,Hungary,2009,female,ALL,1.1999795
HUN,Hungary,2009,male,30_44,2.5279888
HUN,Hungary,2009,male,45_59,2.0377514
HUN,Hungary,2009,male,60_PLUS,1.2863601
HUN,Hungary,2009,male,ALL,1.5995661
HUN,Hungary,2010,both,ALL,1.3828863
HUN,Hungary,2010,female,30_44,1.1512300
HUN,Hungary,2010,female,45_59,1.2185942
HUN,Hungary,2010,female,60_PLUS,1.5216256
HUN,Hungary,2010,female,ALL,1.1647143
HUN,Hungary,2010,male,30_44,2.2311841
HUN,Hungary,2010,male,45_59,2.7945552
HUN,Hungary,2010,male,60_PLUS,1.2651349
HUN,Hungary,2010,male,ALL,1.6238585
HUN,Hungary,2011,both,ALL,1.4577734
HUN,Hungary,2011,female,30_44,0.6160269
HUN,Hungary,2011,female,45_59,1.1354357
HUN,Hungary,2011,female,60_PLUS,1.1396287
HUN,Hungary,2011,female,ALL,0.8049676
HUN,Hungary,2011,male,30_44,2.5707381
HUN,Hungary,2011,male,45_59,3.1029625
HUN,Hungary,2011,male,60_PLUS,3.1323992
HUN,Hungary,2011,male,ALL,2.1780158
HUN,Hungary,2012,both,ALL,1.2504257
HUN,Hungary,2012,female,30_44,1.7640037
HUN,Hungary,2012,female,45_59,1.5198312
HUN,Hungary,2012,female,60_PLUS,0.9112665
HUN,Hungary,2012,female,ALL,1.1157658
HUN,Hungary,2012,male,30_44,1.6401955
HUN,Hungary,2012,male,45_59,2.3619698
HUN,Hungary,2012,male,60_PLUS,1.8521151
HUN,Hungary,2012,male,ALL,1.3987794
HUN,Hungary,2013,both,ALL,1.5572313
HUN,Hungary,2013,female,0_9,1.7354313
HUN,Hungary,2013,female,10_14,0.8550114
HUN,Hungary,2013,female,15_17,0.0000000
HUN,Hungary,2013,female,18_19,4.2996513
HUN,Hungary,2013,female,20_24,2.9441110
HUN,Hungary,2013,female,25_29,2.6844647
HUN,Hungary,2013,female,30_44,1.4240101
HUN,Hungary,2013,female,45_59,1.3443532
HUN,Hungary,2013,female,60_PLUS,1.8653520
HUN,Hungary,2013,female,ALL,1.3702173
HUN,Hungary,2013,male,0_9,1.0280313
HUN,Hungary,2013,male,10_14,1.6189220
HUN,Hungary,2013,male,15_17,2.4492320
HUN,Hungary,2013,male,18_19,4.9208562
HUN,Hungary,2013,male,20_24,2.7862828
HUN,Hungary,2013,male,25_29,3.2055649
HUN,Hungary,2013,male,30_44,1.9148718
HUN,Hungary,2013,male,45_59,2.7880782
HUN,Hungary,2013,male,60_PLUS,2.4553867
HUN,Hungary,2013,male,ALL,1.7630741
HUN,Hungary,2014,both,ALL,1.4803035
HUN,Hungary,2014,female,0_9,2.1708903
HUN,Hungary,2014,female,10_14,1.2854599
HUN,Hungary,2014,female,15_17,2.7302450
HUN,Hungary,2014,female,18_19,0.0000000
HUN,Hungary,2014,female,20_24,1.6400756
HUN,Hungary,2014,female,25_29,1.0080069
HUN,Hungary,2014,female,30_44,1.5321969
HUN,Hungary,2014,female,45_59,1.6607352
HUN,Hungary,2014,female,60_PLUS,1.5581658
HUN,Hungary,2014,female,ALL,1.2971355
HUN,Hungary,2014,male,0_9,3.4989323
HUN,Hungary,2014,male,10_14,0.8109741
HUN,Hungary,2014,male,15_17,3.2253903
HUN,Hungary,2014,male,18_19,3.3637614
HUN,Hungary,2014,male,20_24,4.3523406
HUN,Hungary,2014,male,25_29,3.8204394
HUN,Hungary,2014,male,30_44,1.0575250
HUN,Hungary,2014,male,45_59,1.9825928
HUN,Hungary,2014,male,60_PLUS,3.1173090
HUN,Hungary,2014,male,ALL,1.6817046
HUN,Hungary,2015,both,ALL,2.2461151
HUN,Hungary,2015,female,ALL,1.9809493
HUN,Hungary,2015,male,ALL,2.5372244
HUN,Hungary,2016,both,ALL,2.0590117
HUN,Hungary,2016,female,0_9,0.6556825
HUN,Hungary,2016,female,10_14,0.0000000
HUN,Hungary,2016,female,15_17,0.0000000
HUN,Hungary,2016,female,18_19,1.9845798
HUN,Hungary,2016,female,20_24,1.0186169
HUN,Hungary,2016,female,25_29,0.0000000
HUN,Hungary,2016,female,30_44,0.8298399
HUN,Hungary,2016,female,45_59,0.9102457
HUN,Hungary,2016,female,60_PLUS,1.2435332
HUN,Hungary,2016,female,ALL,1.5983088
HUN,Hungary,2016,male,0_9,0.2074383
HUN,Hungary,2016,male,10_14,0.8039926
HUN,Hungary,2016,male,15_17,0.0000000
HUN,Hungary,2016,male,18_19,0.0000000
HUN,Hungary,2016,male,20_24,0.6425084
HUN,Hungary,2016,male,25_29,0.6272542
HUN,Hungary,2016,male,30_44,0.9886174
HUN,Hungary,2016,male,45_59,1.5949531
HUN,Hungary,2016,male,60_PLUS,1.1890277
HUN,Hungary,2016,male,ALL,2.5640428
HUN,Hungary,2017,both,ALL,1.6350548
HUN,Hungary,2017,female,0_9,1.3180484
HUN,Hungary,2017,female,10_14,0.4219409
HUN,Hungary,2017,female,15_17,1.4092993
HUN,Hungary,2017,female,18_19,0.0000000
HUN,Hungary,2017,female,20_24,1.4009894
HUN,Hungary,2017,female,25_29,0.3318902
HUN,Hungary,2017,female,30_44,0.3731533
HUN,Hungary,2017,female,45_59,0.9169830
HUN,Hungary,2017,female,60_PLUS,1.1022049
HUN,Hungary,2017,female,ALL,0.8604836
HUN,Hungary,2017,male,0_9,1.2502058
HUN,Hungary,2017,male,10_14,1.5983697
HUN,Hungary,2017,male,15_17,1.3316244
HUN,Hungary,2017,male,18_19,0.9763003
HUN,Hungary,2017,male,20_24,6.2881738
HUN,Hungary,2017,male,25_29,6.5268978
HUN,Hungary,2017,male,30_44,2.3569512
HUN,Hungary,2017,male,45_59,2.2331137
HUN,Hungary,2017,male,60_PLUS,1.5655669
HUN,Hungary,2017,male,ALL,2.4827699
HUN,Hungary,2018,both,ALL,0.8798500
HUN,Hungary,2018,female,0_9,0.2207869
HUN,Hungary,2018,female,10_14,0.0000000
HUN,Hungary,2018,female,15_17,1.4112434
HUN,Hungary,2018,female,18_19,1.0477128
HUN,Hungary,2018,female,20_24,0.3615205
HUN,Hungary,2018,female,25_29,0.3299023
HUN,Hungary,2018,female,30_44,0.9428514
HUN,Hungary,2018,female,45_59,1.3230273
HUN,Hungary,2018,female,60_PLUS,0.9036578
HUN,Hungary,2018,female,ALL,0.8429359
HUN,Hungary,2018,male,0_9,0.8370241
HUN,Hungary,2018,male,10_14,0.3966782
HUN,Hungary,2018,male,15_17,0.0000000
HUN,Hungary,2018,male,18_19,0.0000000
HUN,Hungary,2018,male,20_24,1.7028175
HUN,Hungary,2018,male,25_29,0.0000000
HUN,Hungary,2018,male,30_44,0.9115176
HUN,Hungary,2018,male,45_59,1.6873276
HUN,Hungary,2018,male,60_PLUS,0.6803366
HUN,Hungary,2018,male,ALL,0.9201453
HUN,Hungary,2019,both,ALL,0.6652784
HUN,Hungary,2019,female,0_9,1.3319792
HUN,Hungary,2019,female,10_14,0.0000000
HUN,Hungary,2019,female,15_17,0.7118856
HUN,Hungary,2019,female,18_19,1.0392472
HUN,Hungary,2019,female,20_24,0.7489094
HUN,Hungary,2019,female,25_29,0.6571436
HUN,Hungary,2019,female,30_44,0.4789180
HUN,Hungary,2019,female,45_59,0.5028231
HUN,Hungary,2019,female,60_PLUS,0.5790861
HUN,Hungary,2019,female,ALL,0.6087604
HUN,Hungary,2019,male,0_9,0.4204887
HUN,Hungary,2019,male,10_14,0.0000000
HUN,Hungary,2019,male,15_17,0.6746045
HUN,Hungary,2019,male,18_19,0.9763384
HUN,Hungary,2019,male,20_24,1.0547967
HUN,Hungary,2019,male,25_29,0.9208909
HUN,Hungary,2019,male,30_44,0.2762676
HUN,Hungary,2019,male,45_59,1.0339722
HUN,Hungary,2019,male,60_PLUS,0.9669034
HUN,Hungary,2019,male,ALL,0.7268015
HUN,Hungary,2020,both,ALL,0.8205586
HUN,Hungary,2020,female,0_9,0.6663342
HUN,Hungary,2020,female,10_14,0.4160443
HUN,Hungary,2020,female,15_17,0.0000000
HUN,Hungary,2020,female,18_19,0.0000000
HUN,Hungary,2020,female,20_24,1.5539684
HUN,Hungary,2020,female,25_29,0.3303797
HUN,Hungary,2020,female,30_44,1.1777182
HUN,Hungary,2020,female,45_59,0.6889113
HUN,Hungary,2020,female,60_PLUS,0.7074653
HUN,Hungary,2020,female,ALL,0.7681122
HUN,Hungary,2020,male,0_9,0.2101136
HUN,Hungary,2020,male,10_14,0.3956064
HUN,Hungary,2020,male,15_17,0.6741815
HUN,Hungary,2020,male,18_19,0.0000000
HUN,Hungary,2020,male,20_24,0.3643830
HUN,Hungary,2020,male,25_29,0.3089905
HUN,Hungary,2020,male,30_44,1.0346636
HUN,Hungary,2020,male,45_59,1.2060017
HUN,Hungary,2020,male,60_PLUS,1.2545005
HUN,Hungary,2020,male,ALL,0.8775547
HUN,Hungary,2021,both,ALL,0.7725707
HUN,Hungary,2021,female,0_9,0.2210441
HUN,Hungary,2021,female,10_14,0.0000000
HUN,Hungary,2021,female,15_17,0.0000000
HUN,Hungary,2021,female,18_19,1.0468299
HUN,Hungary,2021,female,20_24,0.3990630
HUN,Hungary,2021,female,25_29,0.3358607
HUN,Hungary,2021,female,30_44,0.7039785
HUN,Hungary,2021,female,45_59,0.1925747
HUN,Hungary,2021,female,60_PLUS,0.8407318
HUN,Hungary,2021,female,ALL,0.5144874
HUN,Hungary,2021,male,0_9,1.0447781
HUN,Hungary,2021,male,10_14,0.0000000
HUN,Hungary,2021,male,15_17,1.3253767
HUN,Hungary,2021,male,18_19,0.0000000
HUN,Hungary,2021,male,20_24,0.3747866
HUN,Hungary,2021,male,25_29,1.8886930
HUN,Hungary,2021,male,30_44,0.7699552
HUN,Hungary,2021,male,45_59,1.4675259
HUN,Hungary,2021,male,60_PLUS,1.1640439
HUN,Hungary,2021,male,ALL,1.0527953
HUN,Hungary,2022,both,ALL,0.9706427
HUN,Hungary,2022,female,0_9,0.4401510
HUN,Hungary,2022,female,10_14,0.0000000
HUN,Hungary,2022,female,15_17,0.0000000
HUN,Hungary,2022,female,18_19,2.1244503
HUN,Hungary,2022,female,20_24,0.4046396
HUN,Hungary,2022,female,25_29,0.6881129
HUN,Hungary,2022,female,30_44,0.4104199
HUN,Hungary,2022,female,45_59,0.7527651
HUN,Hungary,2022,female,60_PLUS,1.6246521
HUN,Hungary,2022,female,ALL,0.8731596
HUN,Hungary,2022,male,0_9,0.6245329
HUN,Hungary,2022,male,10_14,0.4111428
HUN,Hungary,2022,male,15_17,0.6503008
HUN,Hungary,2022,male,18_19,1.0073029
HUN,Hungary,2022,male,20_24,0.3813424
HUN,Hungary,2022,male,25_29,2.2614494
HUN,Hungary,2022,male,30_44,0.1959027
HUN,Hungary,2022,male,45_59,1.7145952
HUN,Hungary,2022,male,60_PLUS,1.5594413
HUN,Hungary,2022,male,ALL,1.0763950
HUN,Hungary,2023,both,ALL,0.7226580
HUN,Hungary,2023,female,0_9,0.2199927
HUN,Hungary,2023,female,10_14,0.4388169
HUN,Hungary,2023,female,15_17,0.6780603
HUN,Hungary,2023,female,18_19,0.0000000
HUN,Hungary,2023,female,20_24,0.0000000
HUN,Hungary,2023,female,25_29,0.7090263
HUN,Hungary,2023,female,30_44,0.6260960
HUN,Hungary,2023,female,45_59,0.8273511
HUN,Hungary,2023,female,60_PLUS,0.7138924
HUN,Hungary,2023,female,ALL,0.6152766
HUN,Hungary,2023,male,0_9,0.8328987
HUN,Hungary,2023,male,10_14,0.4159180
HUN,Hungary,2023,male,15_17,0.6442676
HUN,Hungary,2023,male,18_19,0.0000000
HUN,Hungary,2023,male,20_24,0.3857318
HUN,Hungary,2023,male,25_29,0.3333883
HUN,Hungary,2023,male,30_44,0.6954604
HUN,Hungary,2023,male,45_59,1.4849085
HUN,Hungary,2023,male,60_PLUS,0.7775007
HUN,Hungary,2023,male,ALL,0.8390562
ISL,Iceland,1994,both,ALL,0.0000000
ISL,Iceland,1995,both,ALL,0.0000000
ISL,Iceland,1996,both,ALL,0.3718025
ISL,Iceland,1996,female,ALL,0.0000000
ISL,Iceland,1996,male,ALL,0.7419361
ISL,Iceland,1997,both,ALL,0.7375053
ISL,Iceland,1998,both,ALL,0.0000000
ISL,Iceland,1999,both,ALL,0.7208558
ISL,Iceland,1999,female,ALL,0.7217689
ISL,Iceland,1999,male,ALL,0.7199450
ISL,Iceland,2000,both,ALL,1.7775882
ISL,Iceland,2001,both,ALL,0.3508126
ISL,Iceland,2002,both,ALL,1.3907867
ISL,Iceland,2005,both,ALL,1.0106642
ISL,Iceland,2005,female,ALL,0.0000000
ISL,Iceland,2005,male,ALL,2.0104409
ISL,Iceland,2006,both,ALL,0.0000000
ISL,Iceland,2007,both,ALL,0.6417445
ISL,Iceland,2007,female,ALL,0.0000000
ISL,Iceland,2007,male,ALL,1.2597473
ISL,Iceland,2008,both,ALL,0.0000000
ISL,Iceland,2009,both,ALL,0.3138614
ISL,Iceland,2009,female,ALL,0.0000000
ISL,Iceland,2009,male,ALL,0.6209618
ISL,Iceland,2010,both,ALL,0.6286185
ISL,Iceland,2010,female,30_44,0.0000000
ISL,Iceland,2010,female,45_59,0.0000000
ISL,Iceland,2010,female,60_PLUS,0.0000000
ISL,Iceland,2010,female,ALL,0.0000000
ISL,Iceland,2010,male,30_44,3.0028227
ISL,Iceland,2010,male,45_59,3.2138323
ISL,Iceland,2010,male,60_PLUS,0.0000000
ISL,Iceland,2010,male,ALL,1.2498984
ISL,Iceland,2011,both,ALL,0.9400352
ISL,Iceland,2011,female,20_24,8.5995614
ISL,Iceland,2011,female,30_44,0.0000000
ISL,Iceland,2011,female,45_59,0.0000000
ISL,Iceland,2011,female,60_PLUS,0.0000000
ISL,Iceland,2011,female,ALL,0.6292850
ISL,Iceland,2011,male,0_9,4.3574883
ISL,Iceland,2011,male,30_44,0.0000000
ISL,Iceland,2011,male,45_59,3.2033828
ISL,Iceland,2011,male,60_PLUS,0.0000000
ISL,Iceland,2011,male,ALL,1.2482330
ISL,Iceland,2012,both,ALL,0.3116813
ISL,Iceland,2012,female,30_44,3.1357792
ISL,Iceland,2012,female,45_59,0.0000000
ISL,Iceland,2012,female,60_PLUS,0.0000000
ISL,Iceland,2012,female,ALL,0.6253830
ISL,Iceland,2012,male,30_44,0.0000000
ISL,Iceland,2012,male,45_59,0.0000000
ISL,Iceland,2012,male,60_PLUS,0.0000000
ISL,Iceland,2012,male,ALL,0.0000000
ISL,Iceland,2013,both,ALL,0.3087511
ISL,Iceland,2013,female,0_9,0.0000000
ISL,Iceland,2013,female,10_14,0.0000000
ISL,Iceland,2013,female,15_17,0.0000000
ISL,Iceland,2013,female,18_19,0.0000000
ISL,Iceland,2013,female,20_24,0.0000000
ISL,Iceland,2013,female,25_29,0.0000000
ISL,Iceland,2013,female,30_44,0.0000000
ISL,Iceland,2013,female,45_59,0.0000000
ISL,Iceland,2013,female,60_PLUS,0.0000000
ISL,Iceland,2013,female,ALL,0.0000000
ISL,Iceland,2013,male,0_9,0.0000000
ISL,Iceland,2013,male,10_14,0.0000000
ISL,Iceland,2013,male,15_17,0.0000000
ISL,Iceland,2013,male,18_19,0.0000000
ISL,Iceland,2013,male,20_24,0.0000000
ISL,Iceland,2013,male,25_29,0.0000000
ISL,Iceland,2013,male,30_44,0.0000000
ISL,Iceland,2013,male,45_59,3.1926951
ISL,Iceland,2013,male,60_PLUS,0.0000000
ISL,Iceland,2013,male,ALL,0.6157143
ISL,Iceland,2014,both,ALL,0.3053319
ISL,Iceland,2014,female,0_9,0.0000000
ISL,Iceland,2014,female,10_14,0.0000000
ISL,Iceland,2014,female,15_17,0.0000000
ISL,Iceland,2014,female,18_19,0.0000000
ISL,Iceland,2014,female,20_24,8.2416450
ISL,Iceland,2014,female,25_29,8.8570037
ISL,Iceland,2014,female,30_44,0.0000000
ISL,Iceland,2014,female,45_59,0.0000000
ISL,Iceland,2014,female,60_PLUS,0.0000000
ISL,Iceland,2014,female,ALL,0.6126625
ISL,Iceland,2014,male,0_9,0.0000000
ISL,Iceland,2014,male,10_14,0.0000000
ISL,Iceland,2014,male,15_17,0.0000000
ISL,Iceland,2014,male,18_19,0.0000000
ISL,Iceland,2014,male,20_24,0.0000000
ISL,Iceland,2014,male,25_29,0.0000000
ISL,Iceland,2014,male,30_44,0.0000000
ISL,Iceland,2014,male,45_59,0.0000000
ISL,Iceland,2014,male,60_PLUS,0.0000000
ISL,Iceland,2014,male,ALL,0.0000000
ISL,Iceland,2015,both,ALL,0.9064772
ISL,Iceland,2015,female,0_9,0.0000000
ISL,Iceland,2015,female,10_14,0.0000000
ISL,Iceland,2015,female,15_17,0.0000000
ISL,Iceland,2015,female,18_19,0.0000000
ISL,Iceland,2015,female,20_24,0.0000000
ISL,Iceland,2015,female,25_29,0.0000000
ISL,Iceland,2015,female,30_44,0.0000000
ISL,Iceland,2015,female,45_59,0.0000000
ISL,Iceland,2015,female,60_PLUS,0.0000000
ISL,Iceland,2015,female,ALL,0.0000000
ISL,Iceland,2015,male,0_9,0.0000000
ISL,Iceland,2015,male,10_14,0.0000000
ISL,Iceland,2015,male,15_17,0.0000000
ISL,Iceland,2015,male,18_19,0.0000000
ISL,Iceland,2015,male,20_24,0.0000000
ISL,Iceland,2015,male,25_29,0.0000000
ISL,Iceland,2015,male,30_44,2.9403117
ISL,Iceland,2015,male,45_59,6.3493071
ISL,Iceland,2015,male,60_PLUS,0.0000000
ISL,Iceland,2015,male,ALL,1.8042834
ISL,Iceland,2016,both,ALL,0.2979973
ISL,Iceland,2016,female,0_9,0.0000000
ISL,Iceland,2016,female,10_14,0.0000000
ISL,Iceland,2016,female,15_17,0.0000000
ISL,Iceland,2016,female,18_19,0.0000000
ISL,Iceland,2016,female,20_24,0.0000000
ISL,Iceland,2016,female,25_29,0.0000000
ISL,Iceland,2016,female,30_44,0.0000000
ISL,Iceland,2016,female,45_59,3.1479208
ISL,Iceland,2016,female,60_PLUS,0.0000000
ISL,Iceland,2016,female,ALL,0.6010193
ISL,Iceland,2016,male,0_9,0.0000000
ISL,Iceland,2016,male,10_14,0.0000000
ISL,Iceland,2016,male,15_17,0.0000000
ISL,Iceland,2016,male,18_19,0.0000000
ISL,Iceland,2016,male,20_24,0.0000000
ISL,Iceland,2016,male,25_29,0.0000000
ISL,Iceland,2016,male,30_44,0.0000000
ISL,Iceland,2016,male,45_59,0.0000000
ISL,Iceland,2016,male,60_PLUS,0.0000000
ISL,Iceland,2016,male,ALL,0.0000000
ISL,Iceland,2017,both,ALL,0.8732824
ISL,Iceland,2017,female,0_9,0.0000000
ISL,Iceland,2017,female,10_14,0.0000000
ISL,Iceland,2017,female,15_17,0.0000000
ISL,Iceland,2017,female,18_19,0.0000000
ISL,Iceland,2017,female,20_24,8.1347108
ISL,Iceland,2017,female,25_29,0.0000000
ISL,Iceland,2017,female,30_44,0.0000000
ISL,Iceland,2017,female,45_59,3.1184707
ISL,Iceland,2017,female,60_PLUS,0.0000000
ISL,Iceland,2017,female,ALL,1.1821868
ISL,Iceland,2017,male,0_9,0.0000000
ISL,Iceland,2017,male,10_14,0.0000000
ISL,Iceland,2017,male,15_17,0.0000000
ISL,Iceland,2017,male,18_19,0.0000000
ISL,Iceland,2017,male,20_24,7.5915734
ISL,Iceland,2017,male,25_29,0.0000000
ISL,Iceland,2017,male,30_44,0.0000000
ISL,Iceland,2017,male,45_59,0.0000000
ISL,Iceland,2017,male,60_PLUS,0.0000000
ISL,Iceland,2017,male,ALL,0.5735474
ISL,Iceland,2018,both,ALL,0.8502100
ISL,Iceland,2018,female,0_9,0.0000000
ISL,Iceland,2018,female,10_14,0.0000000
ISL,Iceland,2018,female,15_17,0.0000000
ISL,Iceland,2018,female,18_19,0.0000000
ISL,Iceland,2018,female,20_24,0.0000000
ISL,Iceland,2018,female,25_29,0.0000000
ISL,Iceland,2018,female,30_44,0.0000000
ISL,Iceland,2018,female,45_59,3.0767811
ISL,Iceland,2018,female,60_PLUS,0.0000000
ISL,Iceland,2018,female,ALL,0.5793894
ISL,Iceland,2018,male,0_9,0.0000000
ISL,Iceland,2018,male,10_14,0.0000000
ISL,Iceland,2018,male,15_17,0.0000000
ISL,Iceland,2018,male,18_19,0.0000000
ISL,Iceland,2018,male,20_24,0.0000000
ISL,Iceland,2018,male,25_29,0.0000000
ISL,Iceland,2018,male,30_44,0.0000000
ISL,Iceland,2018,male,45_59,2.9882413
ISL,Iceland,2018,male,60_PLUS,2.9712384
ISL,Iceland,2018,male,ALL,1.1095177
ISL,Iceland,2019,both,ALL,0.2772391
ISL,Iceland,2019,female,0_9,0.0000000
ISL,Iceland,2019,female,10_14,0.0000000
ISL,Iceland,2019,female,15_17,0.0000000
ISL,Iceland,2019,female,18_19,0.0000000
ISL,Iceland,2019,female,20_24,0.0000000
ISL,Iceland,2019,female,25_29,0.0000000
ISL,Iceland,2019,female,30_44,0.0000000
ISL,Iceland,2019,female,45_59,0.0000000
ISL,Iceland,2019,female,60_PLUS,0.0000000
ISL,Iceland,2019,female,ALL,0.0000000
ISL,Iceland,2019,male,0_9,0.0000000
ISL,Iceland,2019,male,10_14,0.0000000
ISL,Iceland,2019,male,15_17,0.0000000
ISL,Iceland,2019,male,18_19,0.0000000
ISL,Iceland,2019,male,20_24,0.0000000
ISL,Iceland,2019,male,25_29,0.0000000
ISL,Iceland,2019,male,30_44,0.0000000
ISL,Iceland,2019,male,45_59,2.9364264
ISL,Iceland,2019,male,60_PLUS,0.0000000
ISL,Iceland,2019,male,ALL,0.5407408
ISL,Iceland,2020,both,ALL,1.3638323
ISL,Iceland,2020,female,0_9,0.0000000
ISL,Iceland,2020,female,10_14,0.0000000
ISL,Iceland,2020,female,15_17,0.0000000
ISL,Iceland,2020,female,18_19,0.0000000
ISL,Iceland,2020,female,20_24,8.0169960
ISL,Iceland,2020,female,25_29,7.0293828
ISL,Iceland,2020,female,30_44,0.0000000
ISL,Iceland,2020,female,45_59,6.0833726
ISL,Iceland,2020,female,60_PLUS,0.0000000
ISL,Iceland,2020,female,ALL,2.2399740
ISL,Iceland,2020,male,0_9,0.0000000
ISL,Iceland,2020,male,10_14,0.0000000
ISL,Iceland,2020,male,15_17,0.0000000
ISL,Iceland,2020,male,18_19,0.0000000
ISL,Iceland,2020,male,20_24,7.6019613
ISL,Iceland,2020,male,25_29,0.0000000
ISL,Iceland,2020,male,30_44,0.0000000
ISL,Iceland,2020,male,45_59,0.0000000
ISL,Iceland,2020,male,60_PLUS,0.0000000
ISL,Iceland,2020,male,ALL,0.5318003
ISL,Iceland,2021,both,ALL,0.5367060
ISL,Iceland,2021,female,0_9,0.0000000
ISL,Iceland,2021,female,10_14,0.0000000
ISL,Iceland,2021,female,15_17,0.0000000
ISL,Iceland,2021,female,18_19,0.0000000
ISL,Iceland,2021,female,20_24,0.0000000
ISL,Iceland,2021,female,25_29,0.0000000
ISL,Iceland,2021,female,30_44,0.0000000
ISL,Iceland,2021,female,45_59,3.0155906
ISL,Iceland,2021,female,60_PLUS,0.0000000
ISL,Iceland,2021,female,ALL,0.5504426
ISL,Iceland,2021,male,0_9,0.0000000
ISL,Iceland,2021,male,10_14,0.0000000
ISL,Iceland,2021,male,15_17,0.0000000
ISL,Iceland,2021,male,18_19,0.0000000
ISL,Iceland,2021,male,20_24,0.0000000
ISL,Iceland,2021,male,25_29,0.0000000
ISL,Iceland,2021,male,30_44,2.3251218
ISL,Iceland,2021,male,45_59,0.0000000
ISL,Iceland,2021,male,60_PLUS,0.0000000
ISL,Iceland,2021,male,ALL,0.5236383
ISL,Iceland,2022,both,ALL,1.0516477
ISL,Iceland,2022,female,0_9,0.0000000
ISL,Iceland,2022,female,10_14,0.0000000
ISL,Iceland,2022,female,15_17,0.0000000
ISL,Iceland,2022,female,18_19,0.0000000
ISL,Iceland,2022,female,20_24,0.0000000
ISL,Iceland,2022,female,25_29,0.0000000
ISL,Iceland,2022,female,30_44,0.0000000
ISL,Iceland,2022,female,45_59,2.9903859
ISL,Iceland,2022,female,60_PLUS,0.0000000
ISL,Iceland,2022,female,ALL,0.5390589
ISL,Iceland,2022,male,0_9,0.0000000
ISL,Iceland,2022,male,10_14,0.0000000
ISL,Iceland,2022,male,15_17,0.0000000
ISL,Iceland,2022,male,18_19,0.0000000
