OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FLOCK 4G-26,2025-009AA,2026-03-26T04:22:41.064672,15.27644379,.00027923,97.4039,167.6542,211.4454,148.6619,0,U,62633,999,6623,.37942336E-3,.10184E-3,0
FLOCK 4G-28,2025-009AB,2026-03-26T13:07:03.975456,15.33419503,.0001309,97.4035,169.8692,193.0921,167.0287,0,U,62634,999,6641,.27948E-3,.8949E-4,0
GARAI-A,2025-009AC,2026-03-26T11:28:36.252768,15.21192948,.000126,97.4024,166.8221,228.7861,131.3266,0,U,62635,999,6621,.31092E-3,.6866E-4,0
FLOCK 4G-20,2025-009AD,2026-03-25T23:37:02.297568,15.39359237,.00030478,97.3916,167.8415,229.0302,131.0680,0,U,62636,999,6626,.15183508E-2,.59631E-3,0
FLOCK 4G-24,2025-009AE,2026-03-26T11:45:31.927968,15.28189609,.0002802,97.4042,168.1756,194.7581,165.3577,0,U,62637,999,6629,.41585E-3,.11358E-3,0
FLOCK 4G-3,2025-009AG,2026-03-26T12:11:08.354112,15.27570161,.0002369,97.4045,167.9946,198.1866,161.9289,0,U,62639,999,6627,.40642E-3,.1089E-3,0
NUSAT-45 (UZMASAT-1),2025-009AH,2026-03-26T04:29:16.317888,15.28069080,.00009142,97.3624,167.1777,236.6680,123.4472,0,U,62640,999,6623,.3431826E-3,.9323E-4,0
FLOCK 4G-27,2025-009AJ,2026-03-26T11:02:06.907488,15.27605325,.0001619,97.3956,167.4319,193.2120,166.9077,0,U,62641,999,6626,.4099E-3,.10995E-3,0
FLOCK 4G-29,2025-009AK,2026-03-26T04:35:04.721568,15.27740349,.00024992,97.4037,167.6326,194.6143,165.5025,0,U,62642,999,6622,.3606668E-3,.9704E-4,0
FLOCK 4G-32,2025-009AL,2026-03-26T11:11:13.511040,15.59314280,.0004487,97.3865,171.0011,232.8962,127.1885,0,U,62643,999,6650,.23034E-2,.185103E-2,0
ANSER LEADER-S,2025-009AM,2026-03-25T23:36:58.008672,15.39716406,.00022014,97.4036,170.2500,219.4249,140.6837,0,U,62644,999,6637,.12459463E-2,.49424E-3,0
FLOCK 4G-22,2025-009AN,2026-03-26T11:04:46.585920,15.27605089,.0002129,97.4027,167.9776,187.9668,172.1538,0,U,62645,999,6628,.38559E-3,.10338E-3,0
FLOCK 4G-25,2025-009AP,2026-03-25T12:46:38.121024,15.27761364,.00014396,97.4031,167.0915,194.0213,166.0986,0,U,62646,999,6614,.38274669E-3,.1031E-3,0
FLOCK 4G-23,2025-009AQ,2026-03-26T11:41:44.487744,15.27629971,.0001008,97.3965,167.5836,205.6444,154.4745,0,U,62647,999,6628,.35376E-3,.9484E-4,0
LIME,2025-009AR,2026-03-26T03:59:47.734944,15.29117873,.00001673,97.3963,167.8152,307.9170,52.2055,0,U,62648,999,6627,.41735017E-3,.11727E-3,0
AE1C,2025-009AS,2026-03-25T15:59:24.064800,15.40869320,.0001883,97.4037,170.8661,182.7443,177.3794,0,U,62649,999,6640,.78544E-3,.32257E-3,0
FLOCK 4G-34,2025-009AT,2026-03-26T02:39:50.718816,15.27519973,.00013424,97.3985,167.2633,186.3871,173.7352,0,U,62650,999,6622,.42951798E-3,.11496E-3,0
FLOCK 4G-21,2025-009AU,2026-03-26T11:26:27.960864,15.28808848,.0001444,97.4012,168.3115,188.2555,171.8662,0,U,62651,999,6631,.38996E-3,.10848E-3,0
FLOCK 4G-31,2025-009AV,2026-03-26T10:55:44.369760,15.27362817,.0000947,97.3986,167.5991,168.6571,191.4690,0,U,62652,999,6627,.40845E-3,.10875E-3,0
PAUSAT-1,2025-009AW,2026-03-26T11:21:11.132064,15.22900470,.0000631,97.3980,166.3300,168.5914,191.5337,0,U,62653,999,6619,.17499E-3,.4032E-4,0
BRO-16,2025-009AX,2026-03-26T10:59:53.244960,15.23202190,.0001365,97.4075,166.9997,178.0366,182.0877,0,U,62654,999,6620,.20252E-3,.472E-4,0
TRANSPORTER-12 OBJECT AY,2025-009AY,2026-03-25T22:50:56.876352,15.37302146,.0002036,97.4044,170.4753,165.8326,194.2976,0,U,62655,999,6639,.63284E-3,.23089E-3,0
TRANSPORTER-12 OBJECT AZ,2025-009AZ,2026-03-25T15:53:23.405280,15.30827419,.00003781,97.3957,167.8896,147.8193,212.3072,0,U,62656,999,6623,.47519747E-3,.14091E-3,0
TRANSPORTER-12 OBJECT BA,2025-009BA,2026-03-25T22:45:55.708416,15.27544812,.000186,97.3965,167.2546,162.6778,197.4525,0,U,62657,999,6621,.32459E-3,.8673E-4,0
TROLL,2025-009BB,2026-03-26T04:22:39.725472,15.28547420,.00006309,97.3912,167.5496,46.4557,313.6735,0,U,62658,999,12076,.382764E-3,.10561E-3,0
FLOCK 4G-4,2025-009BC,2026-03-26T11:07:31.958976,15.27175067,.0001411,97.3974,167.3629,225.3822,134.7303,0,U,62659,999,12387,.35687E-3,.9437E-4,0
FLOCK 4G-6,2025-009BD,2026-03-26T11:29:55.931712,15.27863584,.0001952,97.3964,167.4332,247.0284,113.0749,0,U,62660,999,12386,.4184E-3,.11314E-3,0
FLOCK 4G-2,2025-009BE,2026-03-26T11:50:29.224320,15.28105662,.0003005,97.4028,167.9444,242.7855,117.3079,0,U,62661,999,12389,.42209E-3,.115E-3,0
FLOCK 4G-5,2025-009BG,2026-03-25T22:47:59.089344,15.29008591,.0002469,97.4041,167.6608,219.0632,141.0430,0,U,62663,999,6621,.29639E-3,.8276E-4,0
LYRA-1,2025-009BH,2026-03-26T11:30:26.014464,15.17309708,.0010701,97.4025,161.8740,119.5122,240.7180,0,U,62664,999,6587,.5226E-3,.10373E-3,0
JAY-D2,2025-009BJ,2026-03-26T11:30:25.565184,15.21756232,.000247,97.3917,165.3969,252.1526,107.9441,0,U,62665,999,6615,.16871E-3,.3755E-4,0
FLOCK 4G-1,2025-009BK,2026-03-26T03:14:48.719904,15.27831701,.00032301,97.4041,167.5822,240.5175,119.5742,0,U,62666,999,6622,.44212433E-3,.1195E-3,0
FLOCK 4G-14,2025-009BL,2026-03-26T11:09:14.382720,15.27546835,.000336,97.4044,167.7711,230.8296,129.2645,0,U,62667,999,6626,.35635E-3,.9531E-4,0
JAY-C,2025-009BM,2026-03-26T11:31:53.440032,15.21756438,.0002852,97.3987,165.7568,265.4204,94.6707,0,U,62668,999,12379,.16375E-3,.3643E-4,0
JAY-D1,2025-009BN,2026-03-26T11:30:44.501472,15.21765568,.0003485,97.4056,166.1194,271.8342,88.2495,0,U,62669,999,12379,.16812E-3,.3743E-4,0
FLOCK 4G-10,2025-009BP,2026-03-26T11:31:14.713824,15.27554028,.0003094,97.3949,167.2196,255.9076,104.1820,0,U,62670,999,12390,.41846E-3,.1121E-3,0
SKYBEE-A01,2025-009BQ,2026-03-26T10:39:32.685984,15.20572548,.0003693,97.4016,165.5060,259.4649,100.6170,0,U,62671,999,12376,.12776E-3,.2729E-4,0
TRANSPORTER-12 OBJECT BR,2025-009BR,2026-03-26T11:44:38.649408,15.22248831,.0003122,97.3980,165.8769,259.7748,100.3137,0,U,62672,999,12380,.20409E-3,.4625E-4,0
LEO EXPRESS 2,2025-009BS,2026-03-26T11:47:23.142912,15.26044864,.0006273,96.6274,164.8475,192.4933,167.6153,0,U,62673,999,12398,.28827E-3,.7366E-4,0
TRANSPORTER-12 OBJECT BT,2025-009BT,2026-03-26T11:28:17.544576,15.28291633,.0003773,97.4078,168.2701,231.9305,128.1595,0,U,62674,999,12392,.42085E-3,.11532E-3,0
FLOCK 4G-36,2025-009BU,2026-03-26T11:28:41.868768,15.27634644,.0003517,97.4035,167.7028,239.4292,120.6601,0,U,62675,999,6626,.41081E-3,.11031E-3,0
FOSSASAT-2E19 (TAT-E),2025-009BV,2026-03-26T11:24:05.662656,15.20688472,.000359,97.3983,165.2467,264.8309,95.2517,0,U,62676,999,6612,.12759E-3,.2735E-4,0
ELEVATION-1,2025-009BW,2026-03-26T03:18:03.257280,15.37567932,.00033464,97.3866,169.6011,238.9237,121.1680,0,U,62677,999,12404,.69060072E-3,.25432E-3,0
FLOCK 4G-15,2025-009BX,2026-03-26T11:43:11.193600,15.27667256,.0003828,97.4035,167.8452,235.7239,124.3638,0,U,62678,999,12391,.4109E-3,.11044E-3,0
FLOCK 4G-30,2025-009BY,2026-03-26T11:30:05.676768,15.27680580,.0003261,97.3947,167.2341,259.4175,100.6697,0,U,62679,999,12390,.37365E-3,.10039E-3,0
FLOCK 4G-18,2025-009BZ,2026-03-26T11:39:32.501376,15.27664845,.0003875,97.4034,167.6732,251.6567,108.4251,0,U,62680,999,12390,.41462E-3,.11145E-3,0
FLOCK 4G-17,2025-009CA,2026-03-26T03:10:53.489856,15.27746785,.00033501,97.3946,167.0723,257.9323,102.1541,0,U,62681,999,12386,.35535574E-3,.9563E-4,0
FOREST-3,2025-009CB,2026-03-25T11:09:56.551968,15.23731020,.0003496,97.3927,165.0801,277.7448,82.3392,0,U,62682,999,12368,.23678327E-3,.562E-4,0
IRIS-F2,2025-009CD,2026-03-25T23:30:44.312256,15.25191017,.00037731,97.3912,165.7216,286.6926,73.3898,0,U,62684,999,12377,.20593386E-3,.5097E-4,0
FLOCK 4G-33,2025-009CE,2026-03-26T02:39:33.466464,15.24410676,.00041688,97.3969,165.9914,254.7869,105.2908,0,U,62685,999,6614,.28174552E-3,.6839E-4,0
FOSSASAT-2E18 (TAT-A),2025-009CF,2026-03-26T11:46:52.614336,15.20572384,.0004463,97.3998,165.3231,262.8483,97.2245,0,U,62686,999,6612,.14583E-3,.3125E-4,0
BLUEBON,2025-009CH,2026-03-26T03:03:33.847776,15.29357775,.00004608,97.3996,168.5468,157.9332,202.1928,0,U,62688,999,6627,.3107811E-3,.8775E-4,0
LOGSATS,2025-009CJ,2026-03-26T05:12:09.517248,15.84294429,.00073039,97.3839,176.4578,251.7339,108.3136,0,U,62689,999,6681,.21032603E-2,.501784E-2,0
TRANSPORTER-12 OBJECT CL,2025-009CL,2026-03-26T11:51:00.938304,15.40059167,.000368,97.3788,169.6019,150.0209,210.1248,0,U,62691,999,6644,.83089E-3,.33239E-3,0
TRANSPORTER-12 OBJECT CN,2025-009CN,2026-03-25T12:10:11.160768,15.68104425,.00039713,97.4049,175.2040,226.8950,133.1979,0,U,62693,999,12427,.17779612E-2,.201832E-2,0
LEMUR-2-WILSON,2025-009CP,2026-03-26T12:01:11.296416,14.94775606,.0002033,97.7053,165.4321,341.7821,18.3326,0,U,62694,999,6500,.28444E-3,.3036E-4,0
CONNECTA IOT-8,2025-009CQ,2026-03-26T11:23:24.988992,14.92949703,.0001335,97.7097,164.9763,272.7731,87.3336,0,U,62695,999,6495,.28161E-3,.2868E-4,0
LEMUR-2-STAR-FOX,2025-009CR,2026-03-26T11:28:27.546240,15.01207654,.0003514,97.7003,167.7789,123.4985,236.6576,0,U,62696,999,6514,.68338E-3,.8718E-4,0
IRIDE-MS2-HEO-1,2025-009CS,2026-03-26T10:59:44.223936,14.94072667,.0000839,97.7071,165.3048,296.0244,64.0890,0,U,62697,999,6498,.14338E-3,.1475E-4,0
ICEYE-X42,2025-009CT,2026-03-26T04:06:24.617664,14.91871931,.0001868,97.7369,164.9762,110.5253,249.6166,0,U,62698,999,6491,.28484E-3,.2823E-4,0
LEMUR-2-ARIANNA,2025-009CU,2026-03-26T03:21:24.158880,15.01163882,.0004758,97.6947,167.2935,117.2610,242.9099,0,U,62699,999,6509,.61844E-3,.7874E-4,0
ICEYE-X41,2025-009CV,2026-03-26T11:48:24.472224,14.96191778,.000029,97.7087,166.2494,18.2070,341.9162,0,U,62700,999,6504,.3183E-3,.3531E-4,0
FIREFLY-1,2025-009CW,2026-03-26T12:18:14.141088,14.92886057,.000263,97.7099,165.3431,219.8791,140.2236,0,U,62701,999,6498,.17055E-3,.1712E-4,0
NORSAT 4,2025-009CX,2026-03-26T10:41:48.880032,14.94720482,.0001054,97.7075,165.6094,26.1647,333.9627,0,U,62702,999,6500,.22615E-3,.2399E-4,0
CONNECTA IOT-5,2025-009CY,2026-03-26T10:52:44.666400,14.94543227,.0002089,97.7051,165.6023,17.6138,342.5155,0,U,62703,999,6501,.11352E-3,.117E-4,0
FIREFLY-2,2025-009CZ,2026-03-26T11:44:34.986912,14.92900529,.0005567,97.7056,165.1522,7.1512,352.9786,0,U,62704,999,6498,.16591E-3,.1665E-4,0
ICEYE-X45,2025-009DA,2026-03-26T04:35:40.367616,15.00875976,.00013185,97.8068,171.3595,92.8674,267.2701,0,U,62705,999,6523,.14441925E-3,.1776E-4,0
LEMUR-2-ALISIA,2025-009DB,2026-03-26T11:12:37.421856,15.01426040,.0006293,97.6969,168.2871,124.7303,235.4514,0,U,62706,999,8774,.5696E-3,.7299E-4,0
ICEYE-X44,2025-009DC,2026-03-26T04:48:16.881696,14.95499154,.00023006,97.7077,165.6637,72.8838,287.2635,0,U,62707,999,8753,.24953263E-3,.2706E-4,0
CENTAURI-7,2025-009DD,2026-03-26T08:09:19.035360,14.97212448,.0001855,97.7105,166.6938,116.3930,243.7482,0,U,62708,999,6506,.29445E-3,.3349E-4,0
CONNECTA IOT-6,2025-009DE,2026-03-26T11:40:35.273568,14.94023779,.0002833,97.7055,165.4303,74.4190,285.7342,0,U,62709,999,6501,.13288E-3,.1361E-4,0
FIREFLY-3,2025-009DF,2026-03-26T11:14:14.481888,14.92889789,.0006371,97.7088,165.3434,85.0081,275.1866,0,U,62710,999,6499,.13749E-3,.137E-4,0
LEMUR-2-ROUNDTRIPPER,2025-009DG,2026-03-26T11:31:32.894976,15.02389757,.0005998,97.7271,168.3692,79.5400,280.6500,0,U,62711,999,6520,.60825E-3,.7999E-4,0
LEMUR-2-MYNAMEISJEFF,2025-009DH,2026-03-26T11:29:21.949728,15.02402771,.0005344,97.7312,168.6998,102.9655,257.2167,0,U,62712,999,6520,.6229E-3,.8196E-4,0
SATGUS,2025-009DJ,2026-03-26T02:48:32.217984,15.00131557,.00050868,97.7120,167.2315,47.8643,312.3012,0,U,62713,999,6510,.62590817E-3,.7757E-4,0
CENTAURI-8,2025-009DK,2026-03-26T12:00:30.883680,14.97363538,.0003304,97.7067,166.7338,88.0813,272.0787,0,U,62714,999,6510,.31663E-3,.362E-4,0
CONNECTA IOT-7,2025-009DL,2026-03-26T11:02:51.025920,14.94005410,.0002835,97.7109,165.7443,101.4212,258.7327,0,U,62715,999,6499,.90098E-4,.904E-5,0
PRSC-EO1,2025-012A,2026-03-26T12:18:11.772000,15.17726873,.0006968,97.4273,159.5674,165.4412,194.7024,0,U,62725,999,6565,.37505E-3,.7506E-4,0
2025-012B,2025-012B,2026-03-26T03:58:07.471200,15.20391620,.00087767,97.4279,159.4336,196.7616,163.3331,0,U,62726,999,6563,.24027161E-3,.517E-4,0
2025-012C,2025-012C,2026-03-26T12:04:04.498176,15.25717367,.0007929,97.4299,161.4585,187.4069,172.7053,0,U,62727,999,6577,.44344E-3,.11249E-3,0
2025-013A,2025-013A,2026-03-26T12:39:39.721248,15.30320954,.0010314,97.6377,261.5180,224.2784,135.7632,0,U,62729,999,6529,.89011E-3,.26128E-3,0
2025-013B,2025-013B,2026-03-26T11:58:49.220256,15.10710111,.0012184,97.6493,254.8506,294.9312,65.0651,0,U,62730,999,6484,.23329E-3,.3805E-4,0
2025-013C,2025-013C,2026-03-26T11:36:06.566976,15.10686099,.001308,97.6444,254.5956,298.3996,61.5915,0,U,62731,999,6484,.27135E-3,.4435E-4,0
2025-013D,2025-013D,2026-03-26T12:11:30.444864,15.10733744,.0007544,97.6479,254.9044,320.1506,39.9169,0,U,62732,999,6479,.21147E-3,.3442E-4,0
2025-013E,2025-013E,2026-03-26T11:53:54.479616,15.10486787,.0007424,97.6493,254.8511,305.5704,54.4833,0,U,62733,999,6473,.24663E-3,.3998E-4,0
STARLINK-32806,2025-014A,2026-03-26T06:53:17.414304,15.27592098,.0000953,43.0013,60.8432,277.0196,83.0547,0,U,62735,999,6579,.88168E-3,.24088E-3,0
STARLINK-32329,2025-014B,2026-03-26T09:33:50.569344,15.27606742,.0001778,43.0018,59.9515,278.3222,81.7428,0,U,62736,999,6581,.71833E-3,.19574E-3,0
STARLINK-32774,2025-014C,2026-03-26T07:42:20.391840,15.27597002,.0000734,43.0024,63.6937,250.5070,109.5703,0,U,62737,999,6576,.93906E-3,.25682E-3,0
STARLINK-32802,2025-014D,2026-03-25T23:39:17.998272,15.27598663,.00003639,42.9975,62.0082,190.2697,169.8147,0,U,62738,999,6575,.6697327E-3,.18224E-3,0
STARLINK-32796,2025-014E,2026-03-26T07:26:23.192160,15.27604440,.0000549,43.0033,60.1461,273.3469,86.7320,0,U,62739,999,6580,.1186E-2,.32543E-3,0
STARLINK-32805,2025-014F,2026-03-26T07:15:29.638368,15.27605665,.0001357,43.0021,60.9597,270.4325,89.6371,0,U,62740,999,6579,.10449E-2,.28625E-3,0
STARLINK-32770,2025-014G,2026-03-26T06:10:44.000544,15.27610336,.00018428,43.0045,60.6157,260.7392,99.3251,0,U,62741,999,6579,.11442117E-2,.31388E-3,0
STARLINK-32775,2025-014H,2026-03-26T08:01:33.135456,15.27614729,.0001456,43.0024,60.3309,271.9564,88.1121,0,U,62742,999,6580,.75373E-3,.20559E-3,0
STARLINK-32800,2025-014J,2026-03-26T07:19:38.955072,15.27588860,.000096,43.0009,67.8944,263.5918,96.4824,0,U,62743,999,6571,.78417E-3,.21385E-3,0
STARLINK-32758,2025-014K,2026-03-25T16:19:16.134240,15.27602408,.00019681,42.9996,67.4768,239.1477,120.9182,0,U,62744,999,6566,.11177459E-2,.30645E-3,0
STARLINK-32746,2025-014L,2026-03-26T07:20:49.727040,15.27592440,.0001261,43.0038,60.1156,268.3099,91.7609,0,U,62745,999,6580,.77948E-3,.21257E-3,0
STARLINK-32780,2025-014M,2026-03-25T15:32:05.512128,15.27591127,.00005999,42.9976,64.6349,67.7578,292.3337,0,U,62746,999,6569,.78541237E-3,.21421E-3,0
STARLINK-32765,2025-014N,2026-03-26T06:42:11.196864,15.27596793,.0001183,43.0000,60.7767,266.3523,93.7193,0,U,62747,999,6579,.96297E-3,.26345E-3,0
STARLINK-32762,2025-014P,2026-03-25T16:04:28.706880,15.27607665,.00015086,43.0064,67.4036,271.7667,88.3012,0,U,62748,999,6566,.8893028E-3,.24311E-3,0
STARLINK-32761,2025-014Q,2026-03-26T07:49:44.461920,15.27593390,.0001303,43.0048,63.7322,272.0195,88.0507,0,U,62749,999,6576,.76591E-3,.20882E-3,0
STARLINK-32763,2025-014R,2026-03-26T09:15:20.457216,15.27593973,.0001423,43.0045,59.8526,259.3519,100.7173,0,U,62750,999,6581,.56304E-3,.1527E-3,0
STARLINK-32759,2025-014S,2026-03-26T07:01:50.611296,15.27586328,.0001003,43.0032,64.3458,271.7395,88.3342,0,U,62751,999,6575,.71775E-3,.19545E-3,0
STARLINK-32756,2025-014T,2026-03-26T12:00:01.999296,15.27575172,.0001118,43.0033,59.8511,275.0419,85.8568,0,U,62752,999,590,.45926E-3,.12395E-3,0
STARLINK-32751,2025-014U,2026-03-26T07:08:05.475840,15.27594307,.0000939,43.0025,60.9138,270.3746,89.6998,0,U,62753,999,6579,.65978E-3,.17946E-3,0
STARLINK-32740,2025-014V,2026-03-26T08:58:41.071008,15.27591738,.0002348,43.0045,59.7710,16.3866,343.7061,0,U,62754,999,6581,.15071E-3,.3888E-4,0
STARLINK-32745,2025-014W,2026-03-26T09:59:44.920896,15.27606006,.000082,43.0010,60.0857,272.6579,87.4179,0,U,62755,999,6581,.69218E-3,.18849E-3,0
USA 485,2025-014X,2026-03-26T11:24:15.781824,15.76407254,.0001715,42.9975,253.5147,261.4979,98.5696,0,U,62756,999,6771,.11955E-2,.199191E-2,0
USA 486,2025-014Y,2026-03-26T11:23:31.151904,15.76441559,.000114,42.9982,253.5092,249.2226,110.8521,0,U,62757,999,6772,.15444E-2,.259727E-2,0
STARLINK-33596,2025-015A,2026-03-26T10:51:06.249024,15.30208156,.0001475,53.1522,244.8686,306.8563,53.2302,0,U,62758,999,6697,.11911E-2,.35094E-3,0
STARLINK-33589,2025-015B,2026-03-24T18:02:40.227072,15.30181166,.00009215,53.1576,252.7501,60.5536,299.5556,0,U,62759,999,6602,.93533763E-3,.27429E-3,0
STARLINK-33575,2025-015C,2026-03-25T17:09:09.524448,15.30223264,.00020511,53.1600,248.0617,92.8447,267.2788,0,U,62760,999,6617,.10547597E-2,.31033E-3,0
STARLINK-33584,2025-015D,2026-03-26T10:03:59.689440,15.30207287,.0002379,53.1595,244.6709,82.3060,277.8210,0,U,62761,999,6704,.10893E-2,.3205E-3,0
STARLINK-33577,2025-015E,2026-03-26T11:09:10.524960,15.30203844,.000059,53.1529,244.2367,5.0422,355.0585,0,U,62762,999,6705,.67812E-3,.19781E-3,0
STARLINK-33597,2025-015F,2026-03-26T10:55:39.698112,15.30216667,.0001059,53.1567,244.8867,326.8162,33.2772,0,U,62763,999,6704,.10974E-2,.323E-3,0
STARLINK-33579,2025-015G,2026-03-26T11:01:34.739904,15.30214668,.0001096,53.1506,244.2068,77.7319,282.3804,0,U,62764,999,6705,.1121E-2,.33003E-3,0
STARLINK-33592,2025-015H,2026-03-26T10:28:18.505056,15.30211827,.0001586,53.1575,244.7705,87.2714,272.8468,0,U,62765,999,6691,.97756E-3,.28716E-3,0
STARLINK-33595,2025-015J,2026-03-26T11:25:51.912192,15.30250396,.0000334,53.1596,244.3129,350.4307,9.6687,0,U,62766,999,6705,.92731E-3,.27249E-3,0
STARLINK-33572,2025-015K,2026-03-26T03:58:24.528288,15.30222462,.00002131,53.1636,245.9283,271.2014,88.8963,0,U,62767,999,6694,.70631562E-3,.20633E-3,0
STARLINK-33601,2025-015L,2026-03-26T10:05:30.546816,15.30243644,.0001919,53.1583,244.6743,77.5178,282.6037,0,U,62768,999,6704,.14037E-2,.41505E-3,0
STARLINK-33569,2025-015M,2026-03-26T11:15:15.250464,15.30219199,.0000521,53.1572,244.2686,352.4979,7.6014,0,U,62769,999,6705,.12989E-2,.38331E-3,0
STARLINK-33594,2025-015N,2026-03-26T11:04:36.913440,15.30216348,.0001829,53.1557,244.2212,109.0981,251.0218,0,U,62770,999,6705,.69403E-3,.20262E-3,0
STARLINK-33598,2025-015P,2026-03-26T09:44:14.481024,15.30215297,.0000702,53.1565,244.5792,54.3391,305.7675,0,U,62771,999,6704,.12576E-2,.3709E-3,0
STARLINK-33600,2025-015Q,2026-03-26T10:41:58.915392,15.30223369,.0000488,53.1576,244.8285,29.9736,330.1293,0,U,62772,999,6704,.81392E-3,.23842E-3,0
STARLINK-33567,2025-015R,2026-03-25T04:13:56.898336,15.30213911,.00010504,53.1600,250.4154,74.1626,285.9490,0,U,62773,999,6685,.95615873E-3,.28079E-3,0
STARLINK-33574,2025-015S,2026-03-26T11:24:22.265280,15.30232535,.0000932,53.1588,244.3056,334.5939,25.5015,0,U,62774,999,6677,.11982E-2,.35332E-3,0
STARLINK-33576,2025-015T,2026-03-26T10:26:47.524992,15.30214802,.0002232,53.1565,244.7678,84.7899,275.3356,0,U,62775,999,6698,.11715E-2,.34515E-3,0
STARLINK-33570,2025-015U,2026-03-26T11:22:50.915424,15.30212971,.0000951,53.1582,244.2967,75.4904,284.6203,0,U,62776,999,6699,.46396E-3,.13412E-3,0
STARLINK-33591,2025-015V,2026-03-26T10:22:13.846080,15.30212633,.0002188,53.1558,244.7444,89.6308,270.4944,0,U,62777,999,6704,.81276E-3,.23799E-3,0
STARLINK-33573,2025-015W,2026-03-26T11:13:44.030208,15.30219969,.0002974,53.1579,244.2554,298.1436,61.9264,0,U,62778,999,6705,.12091E-2,.35648E-3,0
STARLINK-33568,2025-015X,2026-03-26T10:13:06.813984,15.30213192,.000185,53.1612,244.7087,82.1846,277.9365,0,U,62779,999,6688,.98113E-3,.28824E-3,0
STARLINK-33593,2025-015Y,2026-03-26T09:45:45.536256,15.30228101,.0002689,53.1571,244.5876,92.4687,267.6622,0,U,62780,999,6704,.77895E-3,.22803E-3,0
STARLINK-33588,2025-015Z,2026-03-26T03:59:09.320640,15.30227688,.00008828,53.1661,243.7382,291.0070,69.0836,0,U,62781,999,6703,.11464898E-2,.3378E-3,0
STARLINK-33585,2025-015AA,2026-03-26T11:00:03.233664,15.30231258,.0000784,53.1569,244.1974,338.9543,21.1426,0,U,62782,999,6677,.84647E-3,.24819E-3,0
STARLINK-33582,2025-015AB,2026-03-26T09:45:06.962976,15.31130473,.0001452,53.1552,244.5852,341.5388,18.5561,0,U,62783,999,6697,.11465E-2,.34752E-3,0
STARLINK-33581,2025-015AC,2026-03-26T10:43:30.201312,15.30210220,.000128,53.1582,244.8339,297.8384,62.2486,0,U,62784,999,6704,.79781E-3,.23352E-3,0
QIANFAN-55,2025-016A,2026-03-26T11:09:43.617888,13.51006478,.0019029,88.9680,92.4645,53.3236,306.9660,0,U,62785,999,6119,.47047E-4,.43E-6,0
QIANFAN-56,2025-016B,2026-03-26T11:33:17.629920,13.50998975,.0017727,88.9653,92.2712,55.7665,304.5162,0,U,62786,999,6124,.13815E-4,.21E-6,0
QIANFAN-57,2025-016C,2026-03-26T10:34:07.618944,13.51005894,.0001917,88.9685,92.4613,111.4604,248.6751,0,U,62787,999,6120,.23682E-4,.27E-6,0
QIANFAN-58,2025-016D,2026-03-26T11:39:11.755008,13.50999611,.0015461,88.9654,92.2563,49.6191,310.6307,0,U,62788,999,6125,.23936E-4,.28E-6,0
QIANFAN-59,2025-016E,2026-03-26T10:28:09.090912,13.51007975,.0015927,88.9678,92.3597,52.9948,307.2658,0,U,62789,999,6124,.18076E-4,.24E-6,0
QIANFAN-60,2025-016F,2026-03-26T11:15:30.533760,13.51010082,.0017382,88.9659,92.3079,49.1833,311.0823,0,U,62790,999,6123,.21037E-5,.14E-6,0
QIANFAN-61,2025-016G,2026-03-26T12:02:58.181856,13.51006535,.0016297,88.9726,92.5381,48.9311,311.3245,0,U,62791,999,6125,.91277E-5,.18E-6,0
QIANFAN-62,2025-016H,2026-03-26T12:08:58.645248,13.51004962,.0017681,88.9673,92.3500,48.7874,311.4798,0,U,62792,999,6124,.21405E-4,.26E-6,0
QIANFAN-63,2025-016J,2026-03-26T10:57:49.000032,13.51007272,.0017871,88.9679,92.3136,53.7437,306.5362,0,U,62793,999,6127,.37917E-4,.37E-6,0
QIANFAN-64,2025-016K,2026-03-26T11:57:02.534400,13.51006261,.0015633,88.9666,92.2694,47.9705,312.2774,0,U,62794,999,6127,.16575E-4,.23E-6,0
QIANFAN-65,2025-016L,2026-03-26T11:50:54.669984,13.51009590,.0015524,88.9662,92.2922,49.5311,310.7191,0,U,62795,999,6125,.21956E-4,.26E-6,0
QIANFAN-66,2025-016M,2026-03-26T10:46:00.019776,13.50997789,.0016508,88.9682,92.2874,45.3414,314.9079,0,U,62796,999,6129,.44701E-4,.41E-6,0
QIANFAN-67,2025-016N,2026-03-26T10:51:53.353440,13.50996140,.0016663,88.9672,92.3024,51.5604,308.7040,0,U,62797,999,6126,.43513E-4,.4E-6,0
QIANFAN-68,2025-016P,2026-03-26T10:40:01.097760,13.51006087,.0016667,88.9676,92.3522,49.9837,310.2774,0,U,62798,999,6124,.26627E-4,.29E-6,0
QIANFAN-69,2025-016Q,2026-03-26T11:03:43.278912,13.51006348,.0017454,88.9655,92.1976,50.6051,309.6643,0,U,62799,999,6128,.30856E-4,.32E-6,0
