user_id,date,age,gender,height_cm,weight_kg,steps,calories_burned,sleep_hours,heart_rate_avg,workout_type,workout_duration_minutes,water_intake_liters,stress_level,mood
1890,2020-11-23,28,Female,171.3,62.5,14485,739.2,6.6,88,None,0,2.18,8,Happy
1489,2020-11-24,18,Male,175.8,84.1,1803,358.6,7,78,Gym,71,3.21,9,Neutral
1418,2020-11-25,32,Male,157.7,45,13553,820.7,9.2,65,Yoga,62,2.12,8,Tired
1689,2020-11-26,43,Female,175.5,79,15582,814,7.8,76,Yoga,65,3.41,5,Tired
1849,2020-11-27,21,Male,163.4,75,12093,702.4,6.8,77,Cycling,69,1.84,6,Tired
1061,2020-11-28,22,Male,159.8,75.4,7396,472.9,5.4,70,Gym,39,3.53,4,Tired
1144,2020-11-29,52,Male,164.9,86.9,15810,747.1,6.4,71,Gym,81,2.62,2,Neutral
1215,2020-11-30,30,Female,183.6,71.1,17559,900,5.6,96,None,0,2.78,5,Tired
1002,2020-12-01,27,Female,166.4,45,10636,585.6,5.8,65,Cycling,24,1.8,1,Tired
1159,2020-12-02,28,Male,192,76.7,16306,900,4.2,71,Cycling,85,3.01,1,Happy
1738,2020-12-03,35,Female,150,74.8,13195,762.7,7,81,None,0,3.03,1,Neutral
1997,2020-12-04,51,Female,154.5,66.3,6691,482,10,97,Walking,76,2.27,4,Happy
1780,2020-12-05,56,Male,183.2,57.4,4532,379.2,7.3,72,Yoga,79,1.01,5,Happy
1119,2020-12-06,58,Male,185.8,64.6,17223,900,8.1,57,Running,74,1.72,4,Tired
1892,2020-12-07,59,Female,161.4,91.9,18927,900,8.4,54,Running,85,1.72,6,Tired
1088,2020-12-08,40,Male,170.7,56.2,11346,720.6,6.6,100,Cycling,46,2.81,2,Neutral
1328,2020-12-09,24,Female,177.1,45,14482,786.4,6.7,56,Gym,47,2.17,5,Happy
1579,2020-12-10,56,Female,167.7,48,6456,533,4.9,76,Gym,56,2.19,6,Tired
1909,2020-12-11,20,Male,171.5,69.5,4413,370.4,7.3,60,None,0,2.1,5,Happy
1356,2020-12-12,29,Female,170.1,95.1,8085,530.5,7.1,67,Walking,70,3.53,6,Tired
1609,2020-12-13,24,Female,155.2,103.1,10332,626.5,5.7,69,Running,32,2.53,8,Tired
1266,2020-12-14,43,Male,166.6,79.8,5807,461.1,8.7,55,None,0,2.64,2,Tired
1616,2020-12-15,50,Male,170.1,55.3,8386,626,5.8,87,None,0,2.07,7,Tired
1951,2020-12-16,54,Male,171,56.9,2940,295.7,10,79,Gym,20,2.48,6,Neutral
1322,2020-12-17,32,Female,152.7,83.1,1656,259.8,7.6,71,Walking,44,1.82,10,Happy
1634,2020-12-18,19,Male,177.5,90,3503,339.2,7,69,Walking,45,2.74,8,Happy
1987,2020-12-19,58,Male,171.3,60.4,18042,805.9,9.9,86,Cycling,32,1.7,9,Neutral
1540,2020-12-20,24,Male,159.4,91.4,12030,653.5,3.6,76,Running,38,3.02,8,Neutral
1648,2020-12-21,49,Male,188,66.6,14138,741,6.6,96,Walking,29,1.99,5,Neutral
1194,2020-12-22,21,Female,166.5,80.7,15601,900,6.3,71,Walking,64,3.16,4,Tired
1920,2020-12-23,37,Female,167.2,87.2,16646,878.8,6.7,79,Walking,34,3.84,3,Tired
1737,2020-12-24,53,Male,176.4,47.8,11645,690.5,7.3,63,Running,50,2.5,10,Happy
1331,2020-12-25,49,Female,188.8,76.8,15628,751.7,6.7,71,Cycling,27,3.42,9,Neutral
1169,2020-12-26,45,Male,176.8,91.4,7498,496.8,9.1,85,Yoga,49,3.03,7,Happy
1520,2020-12-27,30,Male,178.3,61.6,14789,838.4,7.7,87,Gym,20,1.5,1,Neutral
1462,2020-12-28,18,Female,160,54.2,13195,853.6,7.7,93,None,0,2.58,3,Happy
1039,2020-12-29,52,Female,170.9,77.4,19722,900,7.7,79,None,0,2.85,3,Neutral
1536,2020-12-30,47,Male,164.7,72,17494,809,5.1,87,Running,46,2.92,6,Neutral
1260,2020-12-31,53,Male,177,65.1,2718,270,7.3,81,Running,59,2.62,2,Tired
1394,2021-01-01,42,Female,178,70,1125,206.4,7.4,71,None,0,2.62,4,Happy
1954,2021-01-02,33,Male,186.3,45,17046,843.7,5.3,60,Running,89,2.5,2,Tired
1225,2021-01-03,36,Female,150,76.1,6917,522.1,8.3,73,Yoga,76,2.59,5,Tired
1983,2021-01-04,18,Male,163.7,93.9,11394,672.9,3.9,64,Gym,67,1.64,4,Happy
1123,2021-01-05,22,Male,183,59.3,18988,900,10,86,Gym,59,2.33,4,Tired
1974,2021-01-06,39,Female,156,57.6,8590,614.4,6.9,86,Walking,58,1.48,4,Neutral
1037,2021-01-07,41,Female,178.1,72.6,3082,417.9,5.7,65,None,0,2.15,4,Neutral
1327,2021-01-08,54,Female,181.3,112.7,13134,640.1,7.9,86,None,0,2.09,5,Neutral
1250,2021-01-09,53,Female,169.7,86.5,16058,900,7.9,63,None,0,2.04,2,Neutral
1900,2021-01-10,53,Female,155.8,68.6,15301,803.5,10,89,Walking,42,1.76,6,Tired
1175,2021-01-11,21,Female,168.8,70.6,6093,396.6,9.7,73,None,0,2.69,1,Happy
1601,2021-01-12,53,Female,184.6,88,1284,178.6,5,80,Cycling,81,2.28,10,Tired
1913,2021-01-13,35,Male,185.4,56.4,6566,440,6.6,89,Running,53,2.21,2,Happy
1453,2021-01-14,33,Male,172.1,79.2,11757,644.2,5.6,81,Cycling,36,1.51,3,Happy
1036,2021-01-15,58,Male,160.2,53.2,9218,576.1,8.1,74,Running,67,2.29,2,Tired
1315,2021-01-16,35,Female,187.4,83.9,19658,900,9.1,84,Gym,72,3.3,3,Tired
1687,2021-01-17,39,Female,178.2,65.6,4972,373.5,5,65,None,0,3.31,8,Neutral
1972,2021-01-18,19,Female,160.9,73,14679,716.8,6.9,56,Cycling,30,2.76,3,Happy
1795,2021-01-19,38,Male,173.4,64.6,12573,686.4,6.1,86,Gym,34,2.29,10,Happy
1964,2021-01-20,53,Female,173,80.5,5113,456.6,8.3,62,Walking,30,2.89,1,Happy
1972,2021-01-21,56,Female,163.6,67.4,15378,802.7,7.6,84,None,0,2.03,8,Neutral
1592,2021-01-22,56,Male,173.5,102.4,11328,685.7,8.8,76,Gym,66,2.29,8,Happy
1113,2021-01-23,46,Female,181.1,91.3,18673,900,6.4,75,Yoga,27,1.98,7,Happy
1039,2021-01-24,43,Male,167,50.4,11373,658,6.8,66,Cycling,24,3.14,4,Neutral
1300,2021-01-25,38,Male,182.1,72.9,19895,900,7.6,70,None,0,3.05,5,Tired
1223,2021-01-26,34,Female,152.4,81,6720,420.4,6.6,75,None,0,2.48,10,Neutral
1317,2021-01-27,33,Female,192.2,63.1,18539,889.5,7.4,77,Running,40,3.71,6,Neutral
1348,2021-01-28,48,Female,170.6,88.2,6153,400.7,8.9,66,Gym,31,2.79,6,Tired
1114,2021-01-29,26,Male,180.7,86.4,7226,506.3,10,82,None,0,2.75,7,Happy
1697,2021-01-30,48,Male,172.2,68.7,3976,361.7,6.3,83,None,0,2.67,4,Tired
1322,2021-01-31,31,Male,161.8,84.7,6251,485.5,10,80,Cycling,29,1.62,8,Happy
1567,2021-02-01,54,Female,169.6,45,4499,376.2,6.2,71,Running,35,1.87,2,Neutral
1039,2021-02-02,19,Female,150.9,90.4,17587,893.7,8.3,84,None,0,2.46,9,Happy
1865,2021-02-03,31,Female,176.9,83.3,19206,900,6.3,81,None,0,2.47,6,Neutral
1039,2021-02-04,50,Female,171.9,53.7,11736,754.3,5.5,55,Cycling,23,2.91,1,Happy
1858,2021-02-05,52,Male,168.1,73.8,9633,527.2,8.8,77,Cycling,41,2.03,1,Neutral
1972,2021-02-06,56,Male,177.5,45,7971,472.8,6.9,94,Yoga,54,2.55,8,Happy
1748,2021-02-07,37,Male,170.4,58.5,10507,622.3,8.9,85,Gym,33,2.56,10,Happy
1288,2021-02-08,19,Male,176.1,86.4,14158,867.9,8.1,87,Yoga,50,2.59,10,Happy
1261,2021-02-09,58,Female,179.6,69.8,12108,630.7,7.6,68,Walking,89,2.51,7,Tired
1215,2021-02-10,36,Female,164.5,69,13077,722.6,7.8,76,None,0,1.52,3,Neutral
1146,2021-02-11,54,Female,161.6,70.7,5175,363.1,8.6,73,Cycling,55,0.92,8,Neutral
1335,2021-02-12,35,Male,152.8,68.9,3859,374.3,8.4,75,Gym,43,1.84,8,Neutral
1167,2021-02-13,33,Male,171.2,84.8,3962,255.3,6.4,70,Walking,59,2.13,7,Tired
1091,2021-02-14,21,Female,174.5,60.7,14616,732.8,7.6,63,None,0,1.68,5,Tired
1352,2021-02-15,29,Female,156.8,76.3,18751,900,9.3,76,Walking,40,2.46,8,Tired
1570,2021-02-16,46,Male,184.2,52.8,13857,754.7,7.1,67,Yoga,70,3.26,5,Tired
1570,2021-02-17,24,Female,161.8,81.1,6210,411.1,6.3,81,Walking,74,3.01,1,Happy
1815,2021-02-18,31,Male,150,65.2,3909,354.1,6.1,75,Running,23,2.83,8,Neutral
1680,2021-02-19,29,Male,184.9,69.4,11408,653.2,8.3,56,Running,81,3.19,7,Happy
1780,2021-02-20,52,Male,150.3,64.6,4405,404.2,6.6,89,Running,44,1.85,7,Tired
1362,2021-02-21,22,Female,179.6,66.5,16993,775.9,7.5,79,None,0,2.18,2,Tired
1556,2021-02-22,34,Female,177.2,54.9,15923,785.1,6.6,70,Walking,33,2.93,3,Happy
1344,2021-02-23,59,Male,173.2,74.9,1820,225.1,8.8,72,None,0,2.17,3,Neutral
1692,2021-02-24,49,Female,164.8,78.3,8255,561.7,7.2,63,None,0,2.21,10,Tired
1169,2021-02-25,27,Male,175,50,15941,837.3,9.1,74,Cycling,57,3.8,6,Happy
1355,2021-02-26,34,Male,180.5,61.1,12017,752.7,9.1,82,Gym,81,2.57,6,Happy
1190,2021-02-27,22,Male,160.1,70.5,5453,459.6,6.9,92,Running,60,3.73,3,Happy
1666,2021-02-28,59,Male,179.8,61,13206,710.9,9,74,Running,64,1.22,5,Happy
1421,2021-03-01,26,Female,179.3,66.7,14710,785.9,6.5,75,Running,35,2.06,9,Neutral
1699,2021-03-02,50,Male,172.9,94.2,15860,899.1,7.4,87,Yoga,38,2.79,7,Neutral
1006,2021-03-03,53,Male,164.6,54.7,9086,635.1,5.8,63,Yoga,56,2.57,9,Tired
1132,2021-03-04,53,Female,179.4,45,16776,866.3,7.9,76,Running,80,1.06,2,Tired
1746,2021-03-05,35,Male,175.1,61,19050,900,7.5,67,Running,45,2.34,10,Neutral
1556,2021-03-06,26,Male,159.8,65.1,8389,430.5,7.8,76,None,0,4.23,10,Neutral
1825,2021-03-07,46,Female,166.3,62.7,12774,605.9,5,84,Yoga,32,2.67,1,Happy
1760,2021-03-08,31,Female,178.2,74,3200,351.6,4,58,Gym,53,2.92,2,Happy
1030,2021-03-09,42,Female,171.1,54.6,13142,748.3,5.3,86,Cycling,42,2.05,6,Happy
1534,2021-03-10,32,Male,180.9,52.4,18367,900,7.7,79,Gym,39,2.67,10,Tired
1425,2021-03-11,23,Female,166.6,59.9,7051,547.1,8,76,None,0,2.49,7,Tired
1393,2021-03-12,59,Female,160,60.2,5115,394.3,8.7,88,Cycling,77,3.28,8,Tired
1671,2021-03-13,46,Male,191.9,101.8,7371,465.4,6.4,67,Walking,78,3.26,6,Tired
1362,2021-03-14,32,Male,153.2,93.3,7587,562,7.3,62,Walking,39,2.79,6,Happy
1436,2021-03-15,46,Male,165,45,11607,716.2,5.9,65,Gym,58,2.55,3,Tired
1669,2021-03-16,21,Male,172.8,45,16234,846.8,9.1,80,Yoga,51,1.32,9,Tired
1550,2021-03-17,35,Male,179.9,68.7,14930,823.1,5.9,70,Running,60,1.3,2,Happy
1926,2021-03-18,56,Female,176.5,98.7,10080,635.4,8.8,66,Walking,88,2.56,5,Happy
1081,2021-03-19,33,Female,193.1,80,2883,424.1,6.6,65,None,0,3.11,3,Neutral
1355,2021-03-20,28,Female,168.8,69.5,5821,426.3,9.4,77,Yoga,40,3.43,1,Happy
1257,2021-03-21,31,Male,161.3,63.2,4822,333.9,7.3,75,Yoga,43,1.88,2,Tired
1717,2021-03-22,20,Male,167.8,86.2,9338,604.8,7.2,61,Cycling,35,1.44,6,Happy
1588,2021-03-23,59,Male,166.8,72.7,19100,900,5.9,61,Walking,51,3.15,10,Tired
1988,2021-03-24,55,Female,169.3,96,3477,344.7,10,70,Gym,45,1.93,1,Neutral
1523,2021-03-25,59,Female,160.2,45,14135,763.8,8.5,84,None,0,1.4,2,Neutral
1294,2021-03-26,35,Male,177.8,76.4,10655,546.6,7.8,71,Yoga,26,2.15,10,Neutral
1961,2021-03-27,37,Female,173.7,61.6,11437,670.5,7.4,60,Gym,35,2.14,5,Tired
1223,2021-03-28,42,Male,157.4,76.2,16332,835.3,6,74,Gym,72,3.42,1,Tired
1524,2021-03-29,55,Female,179.7,73.8,10502,604.6,8,75,None,0,3.11,10,Neutral
1045,2021-03-30,30,Female,161.9,77.6,1368,234.8,6.9,60,Walking,64,1.98,4,Neutral
1666,2021-03-31,21,Female,158.2,84.7,14598,782,7.1,63,None,0,3.48,5,Tired
1112,2021-04-01,31,Male,170.9,90.8,3747,362.9,8.3,82,Gym,77,2.59,5,Tired
1232,2021-04-02,50,Female,152.4,99.3,8562,541,7.4,63,Gym,32,3.24,5,Tired
1016,2021-04-03,45,Female,175.9,70.2,8139,583.3,7,83,Running,41,3.43,10,Tired
1359,2021-04-04,54,Male,150,61.9,11010,678.2,9.2,60,None,0,2.32,9,Neutral
1222,2021-04-05,25,Female,159.7,51.6,7704,504.5,5.8,60,Gym,63,2.9,9,Neutral
1865,2021-04-06,51,Male,185.8,76.5,2887,263.7,4.5,75,Running,49,2.22,5,Happy
1699,2021-04-07,22,Male,163.1,82.5,12975,748,5.8,67,Walking,42,3.15,6,Happy
1447,2021-04-08,22,Male,164.9,49.8,17443,882,7.2,70,Gym,31,2.56,8,Tired
1855,2021-04-09,48,Male,182.7,87.2,1544,253.2,8,77,Yoga,33,3.17,7,Neutral
1364,2021-04-10,26,Male,162.1,68.5,14555,716.3,5.9,69,None,0,3.57,6,Tired
1674,2021-04-11,59,Female,177.6,51.2,18614,900,10,66,Gym,64,2.88,4,Happy
1325,2021-04-12,49,Male,181.7,57.3,15813,900,7.3,80,Running,43,2.43,3,Tired
1466,2021-04-13,50,Male,174.8,55.9,14333,748,7.2,77,Yoga,22,2.45,4,Happy
1413,2021-04-14,20,Male,155.6,56.1,17942,900,5.1,75,Walking,70,0.5,3,Happy
1454,2021-04-15,47,Male,164,78.5,15684,889.7,4.8,75,None,0,2,8,Neutral
1585,2021-04-16,29,Female,197.1,83,9861,568.3,4.3,67,Cycling,57,3.15,6,Tired
1232,2021-04-17,46,Male,165.1,95.5,18454,816.9,9.1,65,Cycling,39,3.18,6,Neutral
1223,2021-04-18,20,Female,199.9,59.5,2050,316.8,8.8,72,Running,21,1.99,1,Happy
1993,2021-04-19,43,Male,187.1,75.1,15292,815.6,7,67,Walking,45,2.62,5,Happy
1830,2021-04-20,47,Female,175.2,60.3,16756,885.8,5.2,75,Walking,21,2.37,8,Tired
1411,2021-04-21,26,Male,173,70.3,5022,403.6,6.6,71,Gym,86,2.98,2,Tired
1571,2021-04-22,43,Male,165.4,47.8,9336,631.4,9.1,75,Cycling,61,4.05,3,Tired
1334,2021-04-23,19,Female,169.1,53.2,3634,340.5,6.2,74,Gym,59,3,9,Tired
1221,2021-04-24,20,Male,163.1,82,8288,640.1,5.6,93,Walking,28,2.03,4,Happy
1036,2021-04-25,21,Female,169.4,47.7,9992,634.6,6.4,61,Running,21,2.45,10,Happy
1988,2021-04-26,42,Male,156.4,79.2,2485,350,6.6,73,Running,47,3.48,5,Happy
1277,2021-04-27,30,Female,155.8,59.9,18056,900,8.1,64,Yoga,22,1.51,7,Neutral
1195,2021-04-28,56,Male,183,45,13166,742.2,3.7,70,Running,35,2.07,5,Neutral
1915,2021-04-29,52,Male,153.9,45,18798,867.4,7.3,67,Cycling,23,3,2,Neutral
1863,2021-04-30,40,Female,178.9,92,4894,366.9,6,81,Yoga,42,3.41,7,Tired
1483,2021-05-01,26,Male,151.1,45,4846,447.7,6.2,60,Cycling,25,2.93,6,Happy
1241,2021-05-02,19,Male,176.3,69,15481,815.9,8.1,83,Gym,74,2.08,9,Neutral
1323,2021-05-03,58,Male,167.9,75.3,10386,559.2,5,80,Gym,27,2.88,2,Tired
1730,2021-05-04,48,Male,183.2,50.3,19408,900,7.3,96,Running,83,2.79,2,Tired
1191,2021-05-05,19,Male,166.7,61.7,18741,900,7.7,93,Yoga,86,2.75,8,Tired
1016,2021-05-06,49,Male,150,77.2,15996,837.9,7.9,67,Cycling,60,2.43,10,Happy
1523,2021-05-07,35,Female,168.1,74.4,9048,520.2,8.1,87,Cycling,59,2.54,1,Tired
1917,2021-05-08,30,Female,171.6,63.1,1568,333.9,7.9,72,Walking,46,1.86,8,Neutral
1400,2021-05-09,22,Female,168.7,73.6,7490,510,8.1,78,Running,58,4.24,5,Tired
1905,2021-05-10,59,Male,175.8,68.5,2945,248,5.7,92,None,0,2.61,1,Happy
1885,2021-05-11,27,Female,164.4,55.4,17791,900,9,67,Gym,59,2.88,10,Happy
1704,2021-05-12,42,Male,157.4,88,5228,406.8,5.2,76,None,0,2.35,1,Tired
1021,2021-05-13,51,Male,160,73.1,12945,743.1,7.6,56,Walking,56,3.09,6,Happy
1473,2021-05-14,54,Male,164.8,45,9805,607.5,6,84,Gym,86,1.59,10,Happy
1119,2021-05-15,47,Male,164.8,77.8,8131,546.1,4.4,96,Gym,38,1.28,2,Neutral
1209,2021-05-16,24,Female,194.1,60.8,3218,311.5,6.1,81,Cycling,53,2.48,2,Neutral
1305,2021-05-17,23,Male,182.6,65.7,15975,855.5,6.8,89,Gym,85,3.94,1,Tired
1269,2021-05-18,20,Female,176.9,70.1,16609,856.9,9.1,86,Yoga,29,3.35,1,Happy
1703,2021-05-19,30,Male,174.5,58.1,8711,566.5,9.7,68,Gym,71,1.93,4,Happy
1686,2021-05-20,20,Female,173,97,12991,710.4,6.8,78,Yoga,61,2.86,5,Happy
1284,2021-05-21,43,Female,173.1,47.6,13105,709.7,4.9,80,Gym,79,2.05,4,Neutral
1715,2021-05-22,41,Female,171.6,70.9,17877,842,5,63,Walking,21,2.8,6,Happy
1675,2021-05-23,23,Female,170.4,75.7,16238,849.3,8.2,89,Cycling,20,2.85,8,Neutral
1762,2021-05-24,59,Female,150,70.6,4868,406,8.1,70,Walking,69,3.15,2,Happy
1226,2021-05-25,29,Female,166.3,67.1,12526,793.5,6.1,73,Cycling,55,1.4,1,Neutral
1947,2021-05-26,53,Male,167.6,64.3,11060,666.4,5.2,72,Walking,41,1.61,2,Tired
1380,2021-05-27,19,Female,162.5,58,6433,421.1,8.5,75,Running,55,2.45,10,Tired
1459,2021-05-28,28,Male,164.4,57.7,18822,900,5.2,104,Gym,22,1.78,6,Happy
1006,2021-05-29,56,Female,173,87.4,2352,307.5,6.3,69,Gym,63,1.72,4,Happy
1028,2021-05-30,51,Male,177.7,63.4,9236,532.2,7.7,60,Running,35,2.69,7,Neutral
1906,2021-05-31,43,Female,173,102,19764,900,4,77,Running,30,1.86,2,Neutral
1032,2021-06-01,35,Female,177.4,80,5560,385,8.4,66,Yoga,29,4.08,1,Neutral
1645,2021-06-02,38,Male,177.6,45,17583,886.9,10,71,Walking,70,2.13,5,Happy
1878,2021-06-03,53,Female,167,83.2,16560,899.2,7.2,81,Gym,61,2.31,9,Neutral
1078,2021-06-04,57,Female,175.3,69.2,5424,317.5,6.9,64,Yoga,44,2.71,6,Happy
1927,2021-06-05,39,Female,152.5,49.2,8847,618.6,7.1,71,None,0,1.44,6,Neutral
1946,2021-06-06,47,Male,166.2,89.6,15195,797.6,7.3,78,Gym,63,2.86,1,Happy
1458,2021-06-07,47,Female,165,63.5,5797,400.2,5.9,67,Running,27,2.74,1,Neutral
1569,2021-06-08,25,Male,185.3,62.2,15309,856.7,5.3,75,Yoga,53,2.26,4,Neutral
1982,2021-06-09,51,Female,173.4,75.6,3407,326,6.5,78,None,0,2.69,2,Neutral
1537,2021-06-10,26,Female,156.7,87.1,4791,339.3,7.2,74,Yoga,20,2.8,3,Happy
1481,2021-06-11,37,Male,175.9,71.7,7508,424.2,5.5,77,Yoga,22,3.5,6,Tired
1429,2021-06-12,57,Female,179.1,70.6,15407,851.1,5,79,Walking,71,4.25,10,Tired
1737,2021-06-13,42,Female,169.1,59.5,10629,663.1,6.3,68,None,0,1.76,1,Happy
1284,2021-06-14,36,Male,176.9,86.9,1126,224.4,5,60,Yoga,66,1.59,10,Happy
1515,2021-06-15,22,Female,150,71.8,10812,698.5,8,65,Gym,38,2.57,2,Tired
1976,2021-06-16,28,Male,150,66.6,8694,549.6,3,63,Walking,89,1.04,4,Tired
1098,2021-06-17,32,Male,158.2,64.8,4319,439.2,5.2,87,Gym,66,2.95,6,Neutral
1396,2021-06-18,25,Male,171.5,85.4,9673,539.1,9.1,58,None,0,2.58,3,Neutral
1488,2021-06-19,36,Female,185.3,66.1,6431,403.3,6.7,81,Yoga,83,2.76,9,Happy
1038,2021-06-20,40,Male,158.7,85.4,5378,389.4,7.3,68,Yoga,64,2.29,10,Tired
1270,2021-06-21,44,Male,161.5,62.9,19505,900,6.8,85,None,0,2.68,4,Tired
1886,2021-06-22,57,Female,170.9,80.8,12012,738,6.1,71,Gym,64,2.83,7,Happy
1796,2021-06-23,49,Male,165.1,73.1,7490,514.3,8.6,75,Cycling,55,2.64,5,Tired
1156,2021-06-24,43,Female,164.5,55.7,11563,624.6,6.1,80,Yoga,28,1.56,6,Neutral
1074,2021-06-25,44,Female,165.8,68.7,17622,900,5.8,88,Yoga,42,2.62,9,Tired
1883,2021-06-26,36,Female,183.1,45,2420,275.4,8,69,Walking,51,3.8,9,Tired
1799,2021-06-27,59,Female,181.2,58.8,15672,786.7,4.1,69,Gym,64,2.67,6,Neutral
1129,2021-06-28,46,Male,170.2,46.3,1340,249.6,6.6,80,Yoga,47,2.6,2,Tired
1686,2021-06-29,56,Male,186.5,100,12542,692.1,6.2,59,Gym,71,3.59,9,Neutral
1973,2021-06-30,58,Male,175.1,46.5,8520,502.5,6.5,58,Walking,30,1.98,2,Neutral
1083,2021-07-01,50,Male,181.5,108.8,12185,648.6,6.3,79,Gym,38,3.12,2,Neutral
1021,2021-07-02,36,Male,161.4,77.7,5987,480.2,7.6,82,Gym,83,2.13,2,Tired
1458,2021-07-03,54,Female,163.5,62.2,13749,771.1,8.6,78,Walking,84,3.26,7,Neutral
1538,2021-07-04,36,Male,163.4,82.1,6412,503.7,7.7,74,Yoga,76,3.06,4,Happy
1706,2021-07-05,50,Male,169.1,60.3,8670,532.6,6.5,70,Gym,85,2.21,8,Tired
1848,2021-07-06,33,Male,170.6,48.9,19879,900,7.9,91,Cycling,23,2.31,8,Neutral
1381,2021-07-07,40,Female,173.2,71.2,14766,761.9,8.1,92,Yoga,48,3.18,1,Happy
1747,2021-07-08,24,Female,189.7,80.5,9323,624.3,7.5,76,Walking,23,1.2,1,Happy
1439,2021-07-09,43,Male,177.2,89.2,2857,234.3,8.6,68,Running,20,2.19,4,Neutral
1603,2021-07-10,49,Female,164.9,77.5,15455,890.4,3.5,65,None,0,2.93,2,Happy
1988,2021-07-11,29,Male,170,62.1,1504,204.7,7,79,Cycling,32,2.28,3,Neutral
1020,2021-07-12,25,Male,185,90.8,8467,577.7,7.5,63,Yoga,89,2.59,10,Happy
1302,2021-07-13,22,Female,177.8,87.4,19540,900,4.8,63,None,0,1.07,2,Tired
1975,2021-07-14,59,Female,184.9,74,9484,549.6,7.3,70,Walking,66,1.9,10,Neutral
1868,2021-07-15,45,Male,165.2,88.2,12842,610.8,8.4,80,Cycling,49,2.98,9,Happy
1954,2021-07-16,22,Male,162.9,102.8,5923,529.6,6.7,90,Yoga,46,1.97,6,Happy
1083,2021-07-17,43,Female,163,61.8,10251,638.8,8,78,None,0,1.59,7,Neutral
1773,2021-07-18,22,Male,166,56.5,16920,900,8.5,80,Running,21,3.24,6,Tired
1658,2021-07-19,39,Female,159.4,61.4,11495,635.2,9,85,Yoga,39,2.86,1,Neutral
1952,2021-07-20,32,Male,173,49.8,14319,726.2,8.7,84,Running,43,1.74,5,Happy
1452,2021-07-21,30,Female,173.1,78.9,10393,654.5,9,69,Running,63,2.6,3,Neutral
1386,2021-07-22,45,Male,183.4,45.9,7900,455.8,6.3,84,Gym,40,1.76,10,Tired
1506,2021-07-23,50,Male,152.4,89,3160,318,6.4,85,Walking,41,2.39,8,Happy
1256,2021-07-24,40,Female,160.6,59.9,17236,826.9,3.3,78,Gym,77,2.62,7,Tired
1569,2021-07-25,50,Male,178.1,90.4,7221,495,5.4,76,Running,30,1.93,9,Tired
1891,2021-07-26,35,Male,171.8,45,11038,545.7,8.8,81,Walking,72,3.02,1,Happy
1933,2021-07-27,47,Female,170.4,64.2,9255,496.2,6.1,80,Walking,28,3.13,2,Tired
1526,2021-07-28,43,Male,182.6,50.6,3699,305,7.6,56,Walking,86,2.68,2,Happy
1161,2021-07-29,33,Male,159.9,90.3,12125,715.7,7.4,79,Cycling,71,2.79,1,Tired
1956,2021-07-30,30,Male,162.7,95.2,16401,829.5,8.9,87,Yoga,32,1.48,8,Tired
1162,2021-07-31,56,Female,161.5,45,1372,304.1,4,85,Running,20,3.45,4,Happy
1831,2021-08-01,50,Female,150,83,15544,896.8,7.5,79,Walking,63,2.44,7,Tired
1792,2021-08-02,43,Female,171.3,86,19898,900,7.5,76,None,0,1.85,10,Tired
1791,2021-08-03,18,Male,164.8,74.9,18315,858.7,5.7,71,Cycling,24,2.6,1,Tired
1523,2021-08-04,55,Male,162.7,78.8,2990,367.9,8.4,74,Cycling,85,3.02,8,Neutral
1785,2021-08-05,19,Male,160.9,77.7,10607,547.2,4.9,82,None,0,2.86,8,Tired
1270,2021-08-06,23,Male,169.8,83,7790,466.4,8.6,79,Running,83,1.74,10,Neutral
1491,2021-08-07,55,Female,162,53.6,9553,497.1,3.8,84,Gym,34,3.03,3,Happy
1207,2021-08-08,59,Male,172.2,88,6383,503.5,5.6,70,Cycling,87,2.46,9,Happy
1538,2021-08-09,41,Male,174.6,73.1,16575,891.6,6.8,86,Running,73,2.85,5,Happy
1583,2021-08-10,35,Male,167.1,72.2,1715,349.5,7.3,69,Cycling,30,1.94,5,Neutral
1059,2021-08-11,44,Female,166.4,78.5,10837,611.4,4.2,77,Running,42,3.23,5,Happy
1429,2021-08-12,58,Male,171.9,50.9,18931,900,8.6,69,Walking,20,2.63,1,Happy
1984,2021-08-13,25,Male,169.7,46.7,14950,771.8,8.1,74,Gym,61,3.33,10,Tired
1656,2021-08-14,45,Male,183.3,68.2,8992,493,9.9,95,None,0,1.43,2,Neutral
1604,2021-08-15,27,Male,173.2,93.2,18035,900,8.1,80,Cycling,87,1.52,1,Neutral
1308,2021-08-16,34,Male,181,52.2,2050,450.8,5.9,77,None,0,2.33,2,Neutral
1519,2021-08-17,46,Female,176.1,72.6,14357,738.1,5.4,89,Cycling,21,3.53,9,Happy
1590,2021-08-18,23,Male,156.8,59.2,5742,459.3,6.4,50,Cycling,64,3.87,9,Neutral
1026,2021-08-19,31,Male,164.4,57.2,14369,767,10,73,Yoga,46,1.88,5,Happy
1685,2021-08-20,39,Male,169.5,77.5,6044,463.8,7.1,70,Yoga,80,2.54,4,Happy
1561,2021-08-21,23,Male,178.7,81.4,11288,704.5,7.1,66,None,0,2.61,2,Happy
1198,2021-08-22,43,Male,189.3,58.2,8261,473.3,9.1,60,Walking,88,3,6,Happy
1386,2021-08-23,56,Male,165.2,90.8,11846,649.9,5.3,73,Cycling,48,3.12,9,Tired
