job_title,country,experience_level,education_level,year,salary,ai_risk_score,primary_skill,skill_demand_score,job_openings,job_survival_class,salary_bucket,ai_risk_category
Data Analyst,Canada,Senior,PhD,2031,35355.14,0.71,SQL,86,8472,1,High,High Risk
Data Scientist,Canada,Mid,PhD,2028,38804.06,0.38,Python,75,19201,1,High,Medium Risk
Cybersecurity Analyst,Germany,Entry,Bachelor,2018,15382.0,0.18,Security,63,24115,1,Medium,Low Risk
Product Manager,USA,Senior,PhD,2033,86553.49,0.48,Strategy,85,48182,2,High,Medium Risk
Data Analyst,Canada,Entry,Bachelor,2021,12440.22,0.61,SQL,88,35952,1,Medium,High Risk
Software Engineer,Germany,Mid,PhD,2021,27761.86,0.41,Java,63,5666,1,High,Medium Risk
Data Scientist,UK,Entry,Bachelor,2028,26833.23,0.38,Python,96,41059,2,High,Medium Risk
AI Researcher,UK,Entry,Master,2017,28001.9,0.07,Deep Learning,72,2939,2,High,Low Risk
Business Analyst,USA,Entry,PhD,2021,18988.16,0.71,Excel,86,16926,0,Medium,High Risk
DevOps Engineer,Canada,Entry,PhD,2018,18987.92,0.23,Docker,76,40573,1,Medium,Low Risk
DevOps Engineer,UK,Mid,Bachelor,2025,35609.02,0.3,Docker,86,12994,2,High,Medium Risk
Data Analyst,USA,Entry,PhD,2021,17427.75,0.61,SQL,74,36813,1,Medium,High Risk
ML Engineer,USA,Entry,Master,2023,40081.01,0.23,Python,61,12651,1,High,Low Risk
Product Manager,Germany,Mid,Bachelor,2030,44505.62,0.45,Strategy,91,49122,2,High,Medium Risk
Data Scientist,Germany,Senior,Master,2027,50817.31,0.37,Python,86,21022,2,High,Medium Risk
Cloud Engineer,USA,Senior,Master,2029,89569.27,0.39,AWS,75,4207,2,High,Medium Risk
Cloud Engineer,Australia,Entry,Master,2035,31470.03,0.45,AWS,69,22473,1,High,Medium Risk
Business Analyst,India,Entry,Bachelor,2027,6041.4,0.77,Excel,73,24874,0,Low,High Risk
Software Engineer,USA,Mid,Bachelor,2021,35830.22,0.41,Java,82,30543,1,High,Medium Risk
Business Analyst,Australia,Senior,PhD,2017,28745.72,0.67,Excel,65,28328,0,High,High Risk
Data Scientist,Australia,Senior,PhD,2016,39560.12,0.26,Python,88,9653,2,High,Low Risk
Cloud Engineer,Australia,Mid,Bachelor,2021,37596.29,0.31,AWS,90,2874,2,High,Medium Risk
Product Manager,Canada,Mid,Bachelor,2016,28411.36,0.31,Strategy,87,18640,1,High,Medium Risk
AI Researcher,UK,Mid,Bachelor,2015,32921.17,0.05,Deep Learning,99,22653,2,High,Low Risk
Cloud Engineer,Canada,Senior,Master,2027,53822.32,0.37,AWS,61,44388,2,High,Medium Risk
Product Manager,UK,Mid,PhD,2034,49397.92,0.49,Strategy,78,6736,1,High,Medium Risk
Software Engineer,Australia,Entry,Bachelor,2021,21327.21,0.41,Java,91,48165,1,High,Medium Risk
Business Analyst,USA,Entry,Master,2018,17705.59,0.68,Excel,89,29821,1,Medium,High Risk
Cloud Engineer,Canada,Entry,Bachelor,2033,28026.79,0.43,AWS,60,10644,1,High,Medium Risk
Business Analyst,USA,Mid,PhD,2016,27755.89,0.66,Excel,81,47509,1,High,High Risk
DevOps Engineer,UK,Entry,Bachelor,2020,23697.35,0.25,Docker,74,1305,1,High,Low Risk
Software Engineer,Germany,Entry,Bachelor,2027,20565.99,0.47,Java,99,18958,1,High,Medium Risk
Cloud Engineer,Canada,Mid,Master,2024,39160.88,0.34,AWS,70,43563,2,High,Medium Risk
DevOps Engineer,Australia,Senior,PhD,2021,51699.87,0.26,Docker,66,49259,2,High,Low Risk
Product Manager,Australia,Entry,Bachelor,2029,32645.26,0.44,Strategy,86,16290,1,High,Medium Risk
Cloud Engineer,Canada,Senior,Bachelor,2033,70072.14,0.43,AWS,90,18660,2,High,Medium Risk
Business Analyst,India,Entry,PhD,2025,6873.82,0.75,Excel,94,5808,0,Low,High Risk
DevOps Engineer,Australia,Entry,PhD,2026,28891.59,0.31,Docker,67,10138,1,High,Medium Risk
DevOps Engineer,Germany,Senior,Master,2026,47918.75,0.31,Docker,87,13113,2,High,Medium Risk
Cloud Engineer,USA,Entry,PhD,2018,32018.96,0.28,AWS,96,20687,2,High,Low Risk
Product Manager,UK,Entry,Bachelor,2024,29425.4,0.39,Strategy,60,40612,1,High,Medium Risk
DevOps Engineer,India,Entry,Master,2030,10788.26,0.35,Docker,70,48937,1,Medium,Medium Risk
DevOps Engineer,Canada,Entry,PhD,2030,29823.83,0.35,Docker,78,44831,2,High,Medium Risk
Software Engineer,UK,Senior,PhD,2021,47273.85,0.41,Java,87,3006,1,High,Medium Risk
ML Engineer,India,Senior,Bachelor,2016,17440.78,0.16,Python,95,37636,2,Medium,Low Risk
Cybersecurity Analyst,Australia,Entry,Master,2023,20595.22,0.23,Security,84,7637,1,High,Low Risk
Business Analyst,Germany,Senior,Master,2028,36540.14,0.78,Excel,66,35070,1,High,High Risk
AI Researcher,Germany,Senior,Master,2030,68325.16,0.2,Deep Learning,74,14735,2,High,Low Risk
Cybersecurity Analyst,USA,Mid,Bachelor,2030,40555.06,0.3,Security,88,14967,2,High,Medium Risk
Data Scientist,India,Entry,Master,2022,8113.78,0.32,Python,69,21014,1,Low,Medium Risk
Data Scientist,UK,Mid,Master,2020,32614.52,0.3,Python,71,29385,1,High,Medium Risk
Product Manager,UK,Mid,Master,2016,34676.99,0.31,Strategy,87,28483,2,High,Medium Risk
Data Scientist,Germany,Mid,PhD,2024,32586.23,0.34,Python,94,31894,2,High,Medium Risk
Data Analyst,Canada,Entry,Bachelor,2023,12505.48,0.63,SQL,78,20648,0,Medium,High Risk
Cybersecurity Analyst,USA,Mid,Master,2020,32111.13,0.2,Security,77,18058,2,High,Low Risk
DevOps Engineer,USA,Senior,Master,2021,66815.45,0.26,Docker,85,17616,2,High,Low Risk
AI Researcher,USA,Entry,Master,2032,49308.97,0.22,Deep Learning,61,35941,2,High,Low Risk
AI Researcher,USA,Entry,Master,2027,45632.17,0.17,Deep Learning,95,1797,2,High,Low Risk
Data Analyst,India,Mid,Bachelor,2017,6307.1,0.57,SQL,86,48754,1,Low,Medium Risk
DevOps Engineer,Canada,Entry,Master,2015,20374.11,0.2,Docker,70,13669,1,High,Low Risk
Cloud Engineer,Germany,Mid,PhD,2035,45776.49,0.45,AWS,89,29787,2,High,Medium Risk
Cybersecurity Analyst,UK,Mid,Master,2020,27851.4,0.2,Security,74,12554,1,High,Low Risk
AI Researcher,Canada,Entry,Master,2031,36953.45,0.21,Deep Learning,67,14354,1,High,Low Risk
Cybersecurity Analyst,India,Mid,Master,2017,9008.19,0.17,Security,85,25243,1,Low,Low Risk
Cybersecurity Analyst,USA,Entry,Master,2023,23929.6,0.23,Security,64,40054,1,High,Low Risk
Cloud Engineer,Germany,Mid,PhD,2026,35785.9,0.36,AWS,88,10934,1,High,Medium Risk
AI Researcher,UK,Entry,Bachelor,2022,28183.41,0.12,Deep Learning,67,5024,1,High,Low Risk
Data Analyst,USA,Entry,PhD,2028,19657.81,0.68,SQL,90,3120,0,Medium,High Risk
ML Engineer,India,Mid,Bachelor,2022,15483.75,0.22,Python,69,6877,1,Medium,Low Risk
DevOps Engineer,UK,Senior,Master,2023,49905.77,0.28,Docker,63,30684,2,High,Low Risk
ML Engineer,Australia,Entry,PhD,2029,35322.08,0.29,Python,98,36012,2,High,Low Risk
Software Engineer,UK,Senior,Bachelor,2032,60556.29,0.52,Java,76,2408,1,High,Medium Risk
Cloud Engineer,Australia,Entry,PhD,2025,26988.51,0.35,AWS,71,44938,1,High,Medium Risk
Business Analyst,USA,Senior,Bachelor,2023,46955.24,0.73,Excel,77,8113,1,High,High Risk
Data Analyst,Australia,Senior,PhD,2017,24297.63,0.57,SQL,92,14778,1,High,Medium Risk
AI Researcher,Australia,Mid,Bachelor,2032,57071.4,0.22,Deep Learning,84,5367,2,High,Low Risk
Data Scientist,USA,Entry,Master,2023,27681.58,0.33,Python,80,43706,2,High,Medium Risk
Data Analyst,India,Mid,PhD,2035,9855.4,0.75,SQL,70,16611,0,Low,High Risk
Cybersecurity Analyst,Canada,Mid,Bachelor,2030,31780.96,0.3,Security,80,32313,2,High,Medium Risk
Business Analyst,USA,Entry,PhD,2028,24852.48,0.78,Excel,99,23885,1,High,High Risk
ML Engineer,UK,Senior,Master,2033,84535.29,0.33,Python,92,3260,2,High,Medium Risk
Cloud Engineer,Australia,Entry,Master,2020,22819.49,0.3,AWS,61,17833,1,High,Medium Risk
Product Manager,Germany,Mid,Master,2034,44811.55,0.49,Strategy,90,47729,2,High,Medium Risk
AI Researcher,UK,Senior,Master,2024,76120.49,0.14,Deep Learning,88,16902,2,High,Low Risk
ML Engineer,USA,Senior,PhD,2030,84948.0,0.3,Python,77,16370,2,High,Medium Risk
Cloud Engineer,UK,Entry,Master,2025,25959.77,0.35,AWS,62,47721,1,High,Medium Risk
ML Engineer,Canada,Entry,Bachelor,2018,21535.24,0.18,Python,90,42863,2,High,Low Risk
AI Researcher,Australia,Senior,Bachelor,2035,78927.74,0.25,Deep Learning,61,8035,2,High,Low Risk
Business Analyst,India,Mid,Master,2029,9772.01,0.79,Excel,79,36035,0,Low,High Risk
Product Manager,Australia,Mid,PhD,2025,39291.54,0.4,Strategy,91,23105,2,High,Medium Risk
Product Manager,India,Entry,Master,2018,8439.65,0.33,Strategy,72,25312,1,Low,Medium Risk
AI Researcher,Australia,Entry,PhD,2022,31662.31,0.12,Deep Learning,96,12718,2,High,Low Risk
ML Engineer,UK,Mid,PhD,2031,50803.55,0.31,Python,89,32428,2,High,Medium Risk
Product Manager,UK,Senior,Bachelor,2016,48474.24,0.31,Strategy,93,41701,2,High,Medium Risk
Data Analyst,USA,Mid,Bachelor,2029,31427.91,0.69,SQL,92,17410,1,High,High Risk
DevOps Engineer,USA,Entry,PhD,2034,43645.24,0.39,Docker,78,40407,2,High,Medium Risk
Cybersecurity Analyst,Australia,Senior,Master,2029,49178.27,0.29,Security,71,8042,2,High,Low Risk
AI Researcher,USA,Senior,PhD,2022,84831.14,0.12,Deep Learning,94,13952,2,High,Low Risk
Data Analyst,Germany,Senior,Master,2032,35898.04,0.72,SQL,78,23459,1,High,High Risk
Cybersecurity Analyst,USA,Senior,Master,2020,52325.07,0.2,Security,82,2722,2,High,Low Risk
Software Engineer,Germany,Senior,Master,2019,34699.98,0.39,Java,93,22606,2,High,Medium Risk
DevOps Engineer,India,Senior,Bachelor,2030,22502.86,0.35,Docker,86,47705,2,High,Medium Risk
ML Engineer,Australia,Senior,Master,2026,63855.13,0.26,Python,79,6492,2,High,Low Risk
AI Researcher,Australia,Mid,PhD,2032,50243.27,0.22,Deep Learning,96,4266,2,High,Low Risk
Data Scientist,Australia,Entry,Bachelor,2019,21683.75,0.29,Python,65,40782,1,High,Low Risk
AI Researcher,Germany,Mid,Master,2035,53576.49,0.25,Deep Learning,83,8819,2,High,Low Risk
Business Analyst,Australia,Mid,Bachelor,2017,18774.32,0.67,Excel,78,11056,0,Medium,High Risk
Cloud Engineer,Canada,Senior,Bachelor,2017,49933.42,0.27,AWS,91,17884,2,High,Low Risk
DevOps Engineer,UK,Entry,PhD,2031,29406.64,0.36,Docker,82,9894,1,High,Medium Risk
Product Manager,Germany,Entry,PhD,2015,19609.92,0.3,Strategy,85,43969,2,Medium,Medium Risk
Business Analyst,Australia,Senior,Bachelor,2018,32592.22,0.68,Excel,79,10077,1,High,High Risk
AI Researcher,USA,Entry,Master,2027,44390.41,0.17,Deep Learning,63,11443,2,High,Low Risk
Cybersecurity Analyst,Germany,Mid,PhD,2035,32539.33,0.35,Security,69,37885,1,High,Medium Risk
Data Scientist,USA,Senior,PhD,2022,65682.71,0.32,Python,61,14407,2,High,Medium Risk
Data Analyst,Canada,Mid,Master,2024,18450.18,0.64,SQL,66,28207,0,Medium,High Risk
ML Engineer,Australia,Mid,Master,2021,38466.02,0.21,Python,97,40828,2,High,Low Risk
DevOps Engineer,Canada,Senior,Master,2020,46027.84,0.25,Docker,84,26115,2,High,Low Risk
Software Engineer,UK,Senior,PhD,2030,53512.2,0.5,Java,90,42843,2,High,Medium Risk
Cybersecurity Analyst,Canada,Senior,PhD,2030,46465.1,0.3,Security,96,25188,2,High,Medium Risk
Business Analyst,USA,Entry,Master,2032,27769.52,0.82,Excel,71,48204,0,High,High Risk
DevOps Engineer,USA,Senior,Bachelor,2025,71774.58,0.3,Docker,77,42049,2,High,Medium Risk
Software Engineer,India,Mid,Bachelor,2020,10544.23,0.4,Java,70,5190,1,Medium,Medium Risk
Data Scientist,Australia,Senior,PhD,2015,41536.94,0.25,Python,61,8452,1,High,Low Risk
DevOps Engineer,India,Entry,Master,2030,10294.46,0.35,Docker,64,48510,1,Medium,Medium Risk
Product Manager,Canada,Entry,PhD,2028,28538.34,0.43,Strategy,72,40395,1,High,Medium Risk
AI Researcher,UK,Senior,Bachelor,2019,58383.85,0.09,Deep Learning,78,24074,2,High,Low Risk
DevOps Engineer,UK,Mid,PhD,2021,31412.13,0.26,Docker,73,26180,1,High,Low Risk
DevOps Engineer,India,Senior,PhD,2026,22643.91,0.31,Docker,77,43674,1,High,Medium Risk
Business Analyst,USA,Mid,Master,2027,35062.97,0.77,Excel,86,36391,1,High,High Risk
DevOps Engineer,India,Entry,PhD,2015,7717.24,0.2,Docker,84,26236,1,Low,Low Risk
Data Analyst,India,Senior,PhD,2030,12842.53,0.7,SQL,79,49731,1,Medium,High Risk
Data Analyst,Australia,Senior,Bachelor,2029,35757.31,0.69,SQL,70,49759,1,High,High Risk
Data Analyst,India,Mid,PhD,2016,6015.45,0.56,SQL,83,37726,1,Low,Medium Risk
DevOps Engineer,Australia,Senior,PhD,2028,61091.78,0.33,Docker,81,32614,2,High,Medium Risk
AI Researcher,Canada,Entry,Bachelor,2016,24062.72,0.06,Deep Learning,74,9715,2,High,Low Risk
Business Analyst,Australia,Entry,PhD,2031,18682.61,0.81,Excel,90,24476,0,Medium,High Risk
Software Engineer,Germany,Senior,Master,2034,58161.58,0.54,Java,79,35077,2,High,Medium Risk
ML Engineer,Australia,Senior,PhD,2028,69191.02,0.28,Python,99,39718,2,High,Low Risk
Business Analyst,Australia,Mid,PhD,2029,25310.44,0.79,Excel,98,27768,1,High,High Risk
AI Researcher,Australia,Entry,PhD,2028,36428.15,0.18,Deep Learning,77,45782,2,High,Low Risk
Cloud Engineer,USA,Mid,Master,2023,45629.27,0.33,AWS,62,38490,2,High,Medium Risk
Cloud Engineer,UK,Mid,Master,2019,33507.8,0.29,AWS,81,18013,1,High,Low Risk
AI Researcher,UK,Mid,Master,2023,47416.59,0.13,Deep Learning,90,38120,2,High,Low Risk
Data Scientist,Canada,Senior,Bachelor,2031,63317.73,0.41,Python,82,10096,2,High,Medium Risk
Data Scientist,UK,Senior,Master,2030,60909.49,0.4,Python,97,26618,2,High,Medium Risk
Business Analyst,Canada,Mid,Bachelor,2016,17587.38,0.66,Excel,91,37963,1,Medium,High Risk
Software Engineer,Germany,Mid,Bachelor,2019,26505.96,0.39,Java,96,30470,1,High,Medium Risk
Data Analyst,India,Mid,Bachelor,2027,7700.54,0.67,SQL,78,6566,0,Low,High Risk
Product Manager,India,Entry,Bachelor,2019,9318.72,0.34,Strategy,91,6674,1,Low,Medium Risk
AI Researcher,Australia,Mid,Master,2020,36343.27,0.1,Deep Learning,80,24740,2,High,Low Risk
Cloud Engineer,UK,Entry,Bachelor,2015,22910.48,0.25,AWS,66,30472,1,High,Low Risk
Product Manager,Australia,Entry,Master,2023,29482.28,0.38,Strategy,77,43807,1,High,Medium Risk
Data Analyst,Australia,Mid,Bachelor,2025,20140.74,0.65,SQL,97,21982,1,High,High Risk
Data Scientist,UK,Senior,Master,2019,49148.89,0.29,Python,82,28313,2,High,Low Risk
ML Engineer,Germany,Mid,Master,2030,42500.38,0.3,Python,60,23353,1,High,Medium Risk
Cloud Engineer,USA,Entry,Master,2032,36658.58,0.42,AWS,65,45560,1,High,Medium Risk
Software Engineer,UK,Senior,PhD,2033,59397.31,0.53,Java,67,36701,1,High,Medium Risk
Data Analyst,USA,Senior,Master,2021,39821.66,0.61,SQL,96,30622,1,High,High Risk
AI Researcher,Australia,Mid,PhD,2021,44122.59,0.11,Deep Learning,65,45741,2,High,Low Risk
Software Engineer,India,Mid,Master,2022,10350.52,0.42,Java,81,38722,1,Medium,Medium Risk
Software Engineer,Germany,Entry,Bachelor,2032,25877.69,0.52,Java,68,34546,1,High,Medium Risk
Cloud Engineer,Australia,Mid,Bachelor,2031,40721.82,0.41,AWS,98,7713,2,High,Medium Risk
Software Engineer,UK,Entry,Bachelor,2030,27807.44,0.5,Java,97,18443,1,High,Medium Risk
ML Engineer,India,Mid,PhD,2021,13101.71,0.21,Python,65,18984,1,Medium,Low Risk
Data Scientist,USA,Entry,Bachelor,2030,33906.16,0.4,Python,77,14974,1,High,Medium Risk
Data Analyst,USA,Senior,PhD,2033,49060.97,0.73,SQL,82,11623,1,High,High Risk
Cybersecurity Analyst,India,Senior,Bachelor,2023,16936.61,0.23,Security,76,44473,1,Medium,Low Risk
Data Analyst,India,Senior,Master,2015,9579.01,0.55,SQL,93,9747,1,Low,Medium Risk
Cybersecurity Analyst,India,Entry,Bachelor,2021,6740.9,0.21,Security,95,47319,2,Low,Low Risk
Data Scientist,Australia,Senior,PhD,2031,58275.32,0.41,Python,84,42982,2,High,Medium Risk
Software Engineer,Canada,Mid,Master,2027,30110.67,0.47,Java,98,31859,1,High,Medium Risk
Data Scientist,India,Mid,PhD,2030,15506.2,0.4,Python,62,25831,1,Medium,Medium Risk
DevOps Engineer,Australia,Entry,Master,2029,29477.9,0.34,Docker,63,20335,1,High,Medium Risk
Software Engineer,UK,Entry,PhD,2031,23842.8,0.51,Java,83,17653,1,High,Medium Risk
Cloud Engineer,Australia,Senior,Bachelor,2030,69546.52,0.4,AWS,91,5555,2,High,Medium Risk
AI Researcher,Canada,Senior,Master,2032,72330.27,0.22,Deep Learning,78,39212,2,High,Low Risk
Data Analyst,Australia,Senior,Master,2024,30773.96,0.64,SQL,64,11233,0,High,High Risk
Cloud Engineer,Australia,Mid,Master,2024,41071.45,0.34,AWS,67,33615,1,High,Medium Risk
ML Engineer,USA,Mid,Master,2032,62428.1,0.32,Python,69,35515,2,High,Medium Risk
Software Engineer,UK,Senior,PhD,2020,47110.04,0.4,Java,75,18551,1,High,Medium Risk
AI Researcher,Germany,Entry,Master,2021,27702.01,0.11,Deep Learning,82,21856,2,High,Low Risk
ML Engineer,Australia,Mid,Bachelor,2035,54157.86,0.35,Python,95,1451,2,High,Medium Risk
Product Manager,UK,Senior,PhD,2026,62435.03,0.41,Strategy,78,14386,2,High,Medium Risk
Product Manager,India,Mid,PhD,2019,11944.11,0.34,Strategy,99,19157,1,Medium,Medium Risk
DevOps Engineer,Canada,Entry,PhD,2033,31731.39,0.38,Docker,77,42357,1,High,Medium Risk
Data Analyst,India,Senior,Master,2034,15001.54,0.74,SQL,71,27727,0,Medium,High Risk
Product Manager,UK,Senior,PhD,2031,72224.41,0.46,Strategy,83,2394,2,High,Medium Risk
Software Engineer,Australia,Entry,Bachelor,2026,23227.47,0.46,Java,75,41113,1,High,Medium Risk
Data Analyst,India,Entry,Bachelor,2034,5944.39,0.74,SQL,96,2844,0,Low,High Risk
DevOps Engineer,Germany,Senior,PhD,2028,56406.95,0.33,Docker,67,19277,2,High,Medium Risk
Cloud Engineer,Germany,Entry,PhD,2015,18813.85,0.25,AWS,79,45601,2,Medium,Low Risk
ML Engineer,Germany,Entry,Master,2028,28499.83,0.28,Python,61,14859,1,High,Low Risk
AI Researcher,Australia,Senior,PhD,2027,71683.91,0.17,Deep Learning,78,28943,2,High,Low Risk
Data Analyst,UK,Senior,Master,2022,28692.73,0.62,SQL,77,24075,1,High,High Risk
Cybersecurity Analyst,UK,Mid,Master,2017,23783.89,0.17,Security,60,29735,1,High,Low Risk
Cybersecurity Analyst,Canada,Senior,PhD,2032,47444.98,0.32,Security,95,9010,2,High,Medium Risk
AI Researcher,India,Entry,PhD,2033,14782.33,0.23,Deep Learning,76,41727,1,Medium,Low Risk
Cloud Engineer,Australia,Senior,Bachelor,2015,47514.05,0.25,AWS,94,46953,2,High,Low Risk
Software Engineer,Canada,Mid,Bachelor,2024,30762.97,0.44,Java,90,4977,1,High,Medium Risk
ML Engineer,UK,Mid,Bachelor,2019,39750.19,0.19,Python,64,23797,2,High,Low Risk
Data Scientist,Germany,Mid,PhD,2027,36594.51,0.37,Python,97,46048,2,High,Medium Risk
Software Engineer,Australia,Mid,Master,2021,27501.28,0.41,Java,77,26436,1,High,Medium Risk
Product Manager,Australia,Mid,Bachelor,2034,52468.01,0.49,Strategy,79,2471,1,High,Medium Risk
Product Manager,Germany,Senior,Master,2034,62540.64,0.49,Strategy,96,28696,2,High,Medium Risk
Cybersecurity Analyst,USA,Entry,PhD,2033,34580.29,0.33,Security,96,8856,2,High,Medium Risk
Cloud Engineer,Germany,Senior,Master,2028,51837.42,0.38,AWS,81,35373,2,High,Medium Risk
Cloud Engineer,UK,Senior,PhD,2026,66709.28,0.36,AWS,83,6379,2,High,Medium Risk
Software Engineer,USA,Mid,Bachelor,2031,46044.03,0.51,Java,70,30218,1,High,Medium Risk
Business Analyst,India,Entry,Bachelor,2019,5252.69,0.69,Excel,69,29359,0,Low,High Risk
Data Scientist,USA,Senior,Bachelor,2029,79697.56,0.39,Python,93,19043,2,High,Medium Risk
Software Engineer,UK,Senior,Master,2022,49012.21,0.42,Java,91,19703,2,High,Medium Risk
ML Engineer,Germany,Senior,Master,2029,68208.74,0.29,Python,87,27991,2,High,Low Risk
Software Engineer,Australia,Senior,Bachelor,2020,38650.34,0.4,Java,73,34355,1,High,Medium Risk
Software Engineer,Germany,Senior,Master,2023,45042.3,0.43,Java,75,15197,1,High,Medium Risk
Product Manager,India,Senior,Bachelor,2028,21984.92,0.43,Strategy,82,15839,1,High,Medium Risk
AI Researcher,USA,Entry,PhD,2018,35379.61,0.08,Deep Learning,68,42525,2,High,Low Risk
Data Analyst,Canada,Entry,Master,2032,15273.25,0.72,SQL,76,28144,0,Medium,High Risk
DevOps Engineer,UK,Mid,PhD,2015,31752.08,0.2,Docker,79,41777,2,High,Low Risk
Business Analyst,India,Senior,Bachelor,2028,15911.43,0.78,Excel,92,16777,0,Medium,High Risk
Cybersecurity Analyst,Germany,Mid,PhD,2033,32633.25,0.33,Security,75,48793,2,High,Medium Risk
Software Engineer,Australia,Mid,PhD,2026,33260.56,0.46,Java,85,26836,1,High,Medium Risk
Product Manager,Germany,Senior,Master,2017,43025.88,0.32,Strategy,96,4336,2,High,Medium Risk
Business Analyst,UK,Entry,PhD,2015,14151.39,0.65,Excel,75,38869,0,Medium,High Risk
Product Manager,India,Mid,Bachelor,2028,15697.04,0.43,Strategy,61,21446,1,Medium,Medium Risk
Cybersecurity Analyst,Australia,Senior,PhD,2026,49549.47,0.26,Security,78,39011,2,High,Low Risk
DevOps Engineer,USA,Entry,Master,2026,31965.45,0.31,Docker,73,46102,2,High,Medium Risk
Business Analyst,India,Senior,Master,2028,14677.68,0.78,Excel,66,40374,0,Medium,High Risk
AI Researcher,Canada,Mid,Master,2030,45573.04,0.2,Deep Learning,90,39871,2,High,Low Risk
Software Engineer,Australia,Entry,PhD,2029,26147.49,0.49,Java,67,41995,1,High,Medium Risk
DevOps Engineer,USA,Senior,PhD,2025,71605.67,0.3,Docker,88,2946,2,High,Medium Risk
ML Engineer,Canada,Senior,Bachelor,2025,61837.89,0.25,Python,95,4325,2,High,Low Risk
AI Researcher,UK,Mid,Bachelor,2032,51431.15,0.22,Deep Learning,80,45837,2,High,Low Risk
Software Engineer,UK,Senior,Master,2029,52462.27,0.49,Java,74,14489,1,High,Medium Risk
Business Analyst,USA,Senior,PhD,2032,57795.79,0.82,Excel,96,23474,1,High,High Risk
DevOps Engineer,India,Mid,Master,2022,12168.73,0.27,Docker,78,3677,1,Medium,Low Risk
Cybersecurity Analyst,Germany,Entry,PhD,2027,19688.0,0.27,Security,99,44318,2,Medium,Low Risk
DevOps Engineer,Germany,Senior,Bachelor,2031,59200.78,0.36,Docker,74,43503,2,High,Medium Risk
Data Analyst,UK,Entry,PhD,2025,15850.17,0.65,SQL,92,29433,1,Medium,High Risk
Data Analyst,India,Entry,Bachelor,2031,6779.65,0.71,SQL,88,3964,0,Low,High Risk
Product Manager,Australia,Senior,PhD,2027,66798.02,0.42,Strategy,86,13811,2,High,Medium Risk
Cybersecurity Analyst,UK,Senior,PhD,2020,42562.38,0.2,Security,73,11472,2,High,Low Risk
Cybersecurity Analyst,India,Mid,Bachelor,2026,11790.32,0.26,Security,90,35611,1,Medium,Low Risk
Cybersecurity Analyst,Canada,Mid,PhD,2025,29258.77,0.25,Security,78,30035,2,High,Low Risk
ML Engineer,USA,Entry,Bachelor,2026,39688.18,0.26,Python,91,1339,2,High,Low Risk
AI Researcher,USA,Entry,PhD,2029,45783.74,0.19,Deep Learning,60,4724,1,High,Low Risk
